cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac
045738_010762,04575_01075,45.7375,10.7625,45.725,10.75,1.0
045738_010788,04575_01075,45.7375,10.7875,45.725,10.775,1.0
045738_010812,04575_01085,45.7375,10.8125,45.725,10.8,1.0
045738_010838,04575_01085,45.7375,10.8375,45.725,10.825,1.0
045738_010862,04575_01085,45.7375,10.8625,45.725,10.85,1.0
045738_010888,04575_01085,45.7375,10.8875,45.725,10.875,1.0
045738_010912,04575_01095,45.7375,10.9125,45.725,10.9,1.0
045738_010938,04575_01095,45.7375,10.9375,45.725,10.925,1.0
045738_010962,04575_01095,45.7375,10.9625,45.725,10.95,1.0
045738_010988,04575_01095,45.7375,10.9875,45.725,10.975,1.0
045738_011012,04575_01105,45.7375,11.0125,45.725,11.0,1.0
045738_011038,04575_01105,45.7375,11.0375,45.725,11.025,1.0
045738_011062,04575_01105,45.7375,11.0625,45.725,11.05,1.0
045738_011088,04575_01105,45.7375,11.0875,45.725,11.075,1.0
045738_011112,04575_01115,45.7375,11.1125,45.725,11.1,1.0
045738_011138,04575_01115,45.7375,11.1375,45.725,11.125,1.0
045738_011162,04575_01115,45.7375,11.1625,45.725,11.15,1.0
045738_011188,04575_01115,45.7375,11.1875,45.725,11.175,1.0
045738_011212,04575_01125,45.7375,11.2125,45.725,11.2,1.0
045738_011238,04575_01125,45.7375,11.2375,45.725,11.225,1.0
045738_011262,04575_01125,45.7375,11.2625,45.725,11.25,1.0
045738_011288,04575_01125,45.7375,11.2875,45.725,11.275,1.0
045738_011312,04575_01135,45.7375,11.3125,45.725,11.3,1.0
045738_011338,04575_01135,45.7375,11.3375,45.725,11.325,1.0
045738_011362,04575_01135,45.7375,11.3625,45.725,11.35,1.0
045738_011388,04575_01135,45.7375,11.3875,45.725,11.375,1.0
045738_011412,04575_01145,45.7375,11.4125,45.725,11.4,1.0
045738_011438,04575_01145,45.7375,11.4375,45.725,11.425,1.0
045738_011462,04575_01145,45.7375,11.4625,45.725,11.45,1.0
045738_011488,04575_01145,45.7375,11.4875,45.725,11.475,1.0
045738_011512,04575_01155,45.7375,11.5125,45.725,11.5,1.0
045738_011538,04575_01155,45.7375,11.5375,45.725,11.525,1.0
045738_011562,04575_01155,45.7375,11.5625,45.725,11.55,1.0
045738_011588,04575_01155,45.7375,11.5875,45.725,11.575,1.0
045738_011612,04575_01165,45.7375,11.6125,45.725,11.6,1.0
045738_011638,04575_01165,45.7375,11.6375,45.725,11.625,1.0
045738_011662,04575_01165,45.7375,11.6625,45.725,11.65,1.0
045738_011688,04575_01165,45.7375,11.6875,45.725,11.675,1.0
045738_013662,04575_01365,45.7375,13.6625,45.725,13.65,0.2016
045738_013688,04575_01365,45.7375,13.6875,45.725,13.675,0.8165
045738_013712,04575_01375,45.7375,13.7125,45.725,13.7,1.0
045738_013738,04575_01375,45.7375,13.7375,45.725,13.725,1.0
045738_013762,04575_01375,45.7375,13.7625,45.725,13.75,0.9945
045738_013788,04575_01375,45.7375,13.7875,45.725,13.775,0.8403
045738_013812,04575_01385,45.7375,13.8125,45.725,13.8,0.088
045762_006912,04575_00695,45.7625,6.9125,45.75,6.9,1.0
045762_006938,04575_00695,45.7625,6.9375,45.75,6.925,1.0
045762_006962,04575_00695,45.7625,6.9625,45.75,6.95,1.0
045762_006988,04575_00695,45.7625,6.9875,45.75,6.975,1.0
045762_007012,04575_00705,45.7625,7.0125,45.75,7.0,1.0
045762_007038,04575_00705,45.7625,7.0375,45.75,7.025,1.0
045762_007062,04575_00705,45.7625,7.0625,45.75,7.05,1.0
045762_007088,04575_00705,45.7625,7.0875,45.75,7.075,1.0
045762_007112,04575_00715,45.7625,7.1125,45.75,7.1,1.0
045762_007138,04575_00715,45.7625,7.1375,45.75,7.125,1.0
045762_007162,04575_00715,45.7625,7.1625,45.75,7.15,1.0
045762_007188,04575_00715,45.7625,7.1875,45.75,7.175,1.0
045762_007212,04575_00725,45.7625,7.2125,45.75,7.2,1.0
045762_007238,04575_00725,45.7625,7.2375,45.75,7.225,1.0
045762_007262,04575_00725,45.7625,7.2625,45.75,7.25,1.0
045762_007288,04575_00725,45.7625,7.2875,45.75,7.275,1.0
045762_007312,04575_00735,45.7625,7.3125,45.75,7.3,1.0
045762_007338,04575_00735,45.7625,7.3375,45.75,7.325,1.0
045762_007362,04575_00735,45.7625,7.3625,45.75,7.35,1.0
045762_007388,04575_00735,45.7625,7.3875,45.75,7.375,1.0
045762_007412,04575_00745,45.7625,7.4125,45.75,7.4,1.0
045762_007438,04575_00745,45.7625,7.4375,45.75,7.425,1.0
045762_007462,04575_00745,45.7625,7.4625,45.75,7.45,1.0
045762_007488,04575_00745,45.7625,7.4875,45.75,7.475,1.0
045762_007512,04575_00755,45.7625,7.5125,45.75,7.5,1.0
045762_007538,04575_00755,45.7625,7.5375,45.75,7.525,1.0
045762_007562,04575_00755,45.7625,7.5625,45.75,7.55,1.0
045762_007588,04575_00755,45.7625,7.5875,45.75,7.575,1.0
045762_007612,04575_00765,45.7625,7.6125,45.75,7.6,1.0
045762_007638,04575_00765,45.7625,7.6375,45.75,7.625,1.0
045762_007662,04575_00765,45.7625,7.6625,45.75,7.65,1.0
045762_007688,04575_00765,45.7625,7.6875,45.75,7.675,1.0
045762_007712,04575_00775,45.7625,7.7125,45.75,7.7,1.0
045762_007738,04575_00775,45.7625,7.7375,45.75,7.725,1.0
045762_007762,04575_00775,45.7625,7.7625,45.75,7.75,1.0
045762_007788,04575_00775,45.7625,7.7875,45.75,7.775,1.0
045762_007812,04575_00785,45.7625,7.8125,45.75,7.8,1.0
045762_007838,04575_00785,45.7625,7.8375,45.75,7.825,1.0
045762_007862,04575_00785,45.7625,7.8625,45.75,7.85,1.0
045762_007888,04575_00785,45.7625,7.8875,45.75,7.875,1.0
045762_007912,04575_00795,45.7625,7.9125,45.75,7.9,1.0
045762_007938,04575_00795,45.7625,7.9375,45.75,7.925,1.0
045762_007962,04575_00795,45.7625,7.9625,45.75,7.95,1.0
045762_007988,04575_00795,45.7625,7.9875,45.75,7.975,1.0
045762_008012,04575_00805,45.7625,8.0125,45.75,8.0,1.0
045762_008038,04575_00805,45.7625,8.0375,45.75,8.025,1.0
045762_008062,04575_00805,45.7625,8.0625,45.75,8.05,1.0
045762_008088,04575_00805,45.7625,8.0875,45.75,8.075,1.0
045762_008113,04575_00815,45.7625,8.1125,45.75,8.1,1.0
045762_008137,04575_00815,45.7625,8.1375,45.75,8.125,1.0
045762_008162,04575_00815,45.7625,8.1625,45.75,8.15,1.0
045762_008188,04575_00815,45.7625,8.1875,45.75,8.175,1.0
045762_008212,04575_00825,45.7625,8.2125,45.75,8.2,1.0
045762_008238,04575_00825,45.7625,8.2375,45.75,8.225,1.0
045762_008262,04575_00825,45.7625,8.2625,45.75,8.25,1.0
045762_008288,04575_00825,45.7625,8.2875,45.75,8.275,1.0
045762_008312,04575_00835,45.7625,8.3125,45.75,8.3,1.0
045762_008338,04575_00835,45.7625,8.3375,45.75,8.325,1.0
045762_008362,04575_00835,45.7625,8.3625,45.75,8.35,1.0
045762_008388,04575_00835,45.7625,8.3875,45.75,8.375,1.0
045762_008412,04575_00845,45.7625,8.4125,45.75,8.4,1.0
045762_008438,04575_00845,45.7625,8.4375,45.75,8.425,1.0
045762_008462,04575_00845,45.7625,8.4625,45.75,8.45,1.0
045762_008488,04575_00845,45.7625,8.4875,45.75,8.475,1.0
045762_008512,04575_00855,45.7625,8.5125,45.75,8.5,1.0
045762_008538,04575_00855,45.7625,8.5375,45.75,8.525,1.0
045762_008562,04575_00855,45.7625,8.5625,45.75,8.55,1.0
045762_008588,04575_00855,45.7625,8.5875,45.75,8.575,1.0
045762_008612,04575_00865,45.7625,8.6125,45.75,8.6,1.0
045762_008638,04575_00865,45.7625,8.6375,45.75,8.625,1.0
045762_008662,04575_00865,45.7625,8.6625,45.75,8.65,1.0
045762_008688,04575_00865,45.7625,8.6875,45.75,8.675,1.0
045762_008712,04575_00875,45.7625,8.7125,45.75,8.7,1.0
045762_008738,04575_00875,45.7625,8.7375,45.75,8.725,1.0
045762_008762,04575_00875,45.7625,8.7625,45.75,8.75,1.0
045762_008788,04575_00875,45.7625,8.7875,45.75,8.775,1.0
045762_008812,04575_00885,45.7625,8.8125,45.75,8.8,1.0
045762_008838,04575_00885,45.7625,8.8375,45.75,8.825,1.0
045762_008862,04575_00885,45.7625,8.8625,45.75,8.85,1.0
045762_008888,04575_00885,45.7625,8.8875,45.75,8.875,1.0
045762_008912,04575_00895,45.7625,8.9125,45.75,8.9,1.0
045762_008938,04575_00895,45.7625,8.9375,45.75,8.925,1.0
045762_008962,04575_00895,45.7625,8.9625,45.75,8.95,1.0
045762_008988,04575_00895,45.7625,8.9875,45.75,8.975,1.0
045762_009012,04575_00905,45.7625,9.0125,45.75,9.0,1.0
045762_009038,04575_00905,45.7625,9.0375,45.75,9.025,1.0
045762_009062,04575_00905,45.7625,9.0625,45.75,9.05,1.0
045762_009088,04575_00905,45.7625,9.0875,45.75,9.075,1.0
045762_009112,04575_00915,45.7625,9.1125,45.75,9.1,1.0
045762_009138,04575_00915,45.7625,9.1375,45.75,9.125,1.0
045762_009162,04575_00915,45.7625,9.1625,45.75,9.15,1.0
045762_009188,04575_00915,45.7625,9.1875,45.75,9.175,1.0
045762_009312,04575_00935,45.7625,9.3125,45.75,9.3,1.0
045762_009338,04575_00935,45.7625,9.3375,45.75,9.325,1.0
045762_009362,04575_00935,45.7625,9.3625,45.75,9.35,1.0
045762_009388,04575_00935,45.7625,9.3875,45.75,9.375,1.0
045762_009412,04575_00945,45.7625,9.4125,45.75,9.4,1.0
045762_009438,04575_00945,45.7625,9.4375,45.75,9.425,1.0
045762_009462,04575_00945,45.7625,9.4625,45.75,9.45,1.0
045762_009488,04575_00945,45.7625,9.4875,45.75,9.475,1.0
045762_009512,04575_00955,45.7625,9.5125,45.75,9.5,1.0
045762_009538,04575_00955,45.7625,9.5375,45.75,9.525,1.0
045762_009562,04575_00955,45.7625,9.5625,45.75,9.55,1.0
045762_009588,04575_00955,45.7625,9.5875,45.75,9.575,1.0
045762_009612,04575_00965,45.7625,9.6125,45.75,9.6,1.0
045762_009638,04575_00965,45.7625,9.6375,45.75,9.625,1.0
045762_009662,04575_00965,45.7625,9.6625,45.75,9.65,1.0
045762_009688,04575_00965,45.7625,9.6875,45.75,9.675,1.0
045762_009712,04575_00975,45.7625,9.7125,45.75,9.7,1.0
045762_009738,04575_00975,45.7625,9.7375,45.75,9.725,1.0
045762_009762,04575_00975,45.7625,9.7625,45.75,9.75,1.0
045762_009788,04575_00975,45.7625,9.7875,45.75,9.775,1.0
045762_009812,04575_00985,45.7625,9.8125,45.75,9.8,1.0
045762_009838,04575_00985,45.7625,9.8375,45.75,9.825,1.0
045762_009862,04575_00985,45.7625,9.8625,45.75,9.85,1.0
045762_009888,04575_00985,45.7625,9.8875,45.75,9.875,1.0
045762_009912,04575_00995,45.7625,9.9125,45.75,9.9,1.0
045762_009938,04575_00995,45.7625,9.9375,45.75,9.925,1.0
045762_009962,04575_00995,45.7625,9.9625,45.75,9.95,1.0
045762_009988,04575_00995,45.7625,9.9875,45.75,9.975,1.0
045762_010012,04575_01005,45.7625,10.0125,45.75,10.0,1.0
045762_010038,04575_01005,45.7625,10.0375,45.75,10.025,1.0
045762_010062,04575_01005,45.7625,10.0625,45.75,10.05,1.0
045762_010088,04575_01005,45.7625,10.0875,45.75,10.075,1.0
045762_010112,04575_01015,45.7625,10.1125,45.75,10.1,1.0
045762_010138,04575_01015,45.7625,10.1375,45.75,10.125,1.0
045762_010162,04575_01015,45.7625,10.1625,45.75,10.15,1.0
045762_010188,04575_01015,45.7625,10.1875,45.75,10.175,1.0
045762_010212,04575_01025,45.7625,10.2125,45.75,10.2,1.0
045762_010238,04575_01025,45.7625,10.2375,45.75,10.225,1.0
045762_010262,04575_01025,45.7625,10.2625,45.75,10.25,1.0
045762_010288,04575_01025,45.7625,10.2875,45.75,10.275,1.0
045762_010312,04575_01035,45.7625,10.3125,45.75,10.3,1.0
045762_010338,04575_01035,45.7625,10.3375,45.75,10.325,1.0
045762_010362,04575_01035,45.7625,10.3625,45.75,10.35,1.0
045762_010388,04575_01035,45.7625,10.3875,45.75,10.375,1.0
045762_010412,04575_01045,45.7625,10.4125,45.75,10.4,1.0
045762_010438,04575_01045,45.7625,10.4375,45.75,10.425,1.0
045762_010462,04575_01045,45.7625,10.4625,45.75,10.45,1.0
045762_010488,04575_01045,45.7625,10.4875,45.75,10.475,1.0
045762_010512,04575_01055,45.7625,10.5125,45.75,10.5,1.0
045762_010538,04575_01055,45.7625,10.5375,45.75,10.525,1.0
045762_010562,04575_01055,45.7625,10.5625,45.75,10.55,1.0
045762_010588,04575_01055,45.7625,10.5875,45.75,10.575,1.0
045762_010612,04575_01065,45.7625,10.6125,45.75,10.6,1.0
045762_010638,04575_01065,45.7625,10.6375,45.75,10.625,1.0
045762_010662,04575_01065,45.7625,10.6625,45.75,10.65,1.0
045762_010688,04575_01065,45.7625,10.6875,45.75,10.675,1.0
045762_010712,04575_01075,45.7625,10.7125,45.75,10.7,1.0
045762_010738,04575_01075,45.7625,10.7375,45.75,10.725,1.0
045762_010762,04575_01075,45.7625,10.7625,45.75,10.75,1.0
045762_010788,04575_01075,45.7625,10.7875,45.75,10.775,1.0
045762_010812,04575_01085,45.7625,10.8125,45.75,10.8,1.0
045762_010838,04575_01085,45.7625,10.8375,45.75,10.825,1.0
045762_010862,04575_01085,45.7625,10.8625,45.75,10.85,1.0
045762_010888,04575_01085,45.7625,10.8875,45.75,10.875,1.0
045762_010912,04575_01095,45.7625,10.9125,45.75,10.9,1.0
045762_010938,04575_01095,45.7625,10.9375,45.75,10.925,1.0
045762_010962,04575_01095,45.7625,10.9625,45.75,10.95,1.0
045762_010988,04575_01095,45.7625,10.9875,45.75,10.975,1.0
045762_011012,04575_01105,45.7625,11.0125,45.75,11.0,1.0
045762_011038,04575_01105,45.7625,11.0375,45.75,11.025,1.0
045762_011062,04575_01105,45.7625,11.0625,45.75,11.05,1.0
045762_011088,04575_01105,45.7625,11.0875,45.75,11.075,1.0
045762_011112,04575_01115,45.7625,11.1125,45.75,11.1,1.0
045762_011138,04575_01115,45.7625,11.1375,45.75,11.125,1.0
045762_011162,04575_01115,45.7625,11.1625,45.75,11.15,1.0
045762_011188,04575_01115,45.7625,11.1875,45.75,11.175,1.0
045762_011212,04575_01125,45.7625,11.2125,45.75,11.2,1.0
045762_011238,04575_01125,45.7625,11.2375,45.75,11.225,1.0
045762_011262,04575_01125,45.7625,11.2625,45.75,11.25,1.0
045762_011288,04575_01125,45.7625,11.2875,45.75,11.275,1.0
045762_011312,04575_01135,45.7625,11.3125,45.75,11.3,1.0
045762_011338,04575_01135,45.7625,11.3375,45.75,11.325,1.0
045762_011362,04575_01135,45.7625,11.3625,45.75,11.35,1.0
045762_011388,04575_01135,45.7625,11.3875,45.75,11.375,1.0
045762_011412,04575_01145,45.7625,11.4125,45.75,11.4,1.0
045762_011438,04575_01145,45.7625,11.4375,45.75,11.425,1.0
045762_011462,04575_01145,45.7625,11.4625,45.75,11.45,1.0
045762_011488,04575_01145,45.7625,11.4875,45.75,11.475,1.0
045762_011512,04575_01155,45.7625,11.5125,45.75,11.5,1.0
045762_011538,04575_01155,45.7625,11.5375,45.75,11.525,1.0
045762_011562,04575_01155,45.7625,11.5625,45.75,11.55,1.0
045762_011588,04575_01155,45.7625,11.5875,45.75,11.575,1.0
045762_011612,04575_01165,45.7625,11.6125,45.75,11.6,1.0
045762_011638,04575_01165,45.7625,11.6375,45.75,11.625,1.0
045762_011662,04575_01165,45.7625,11.6625,45.75,11.65,1.0
045762_011688,04575_01165,45.7625,11.6875,45.75,11.675,1.0
045762_013612,04575_01365,45.7625,13.6125,45.75,13.6,0.15
045762_013638,04575_01365,45.7625,13.6375,45.75,13.625,0.5287
045762_013662,04575_01365,45.7625,13.6625,45.75,13.65,0.9895
045762_013688,04575_01365,45.7625,13.6875,45.75,13.675,1.0
045762_013712,04575_01375,45.7625,13.7125,45.75,13.7,0.901
045762_013738,04575_01375,45.7625,13.7375,45.75,13.725,0.4331
045762_013762,04575_01375,45.7625,13.7625,45.75,13.75,0.1153
045788_006912,04575_00695,45.7875,6.9125,45.775,6.9,1.0
045788_006938,04575_00695,45.7875,6.9375,45.775,6.925,1.0
045788_006962,04575_00695,45.7875,6.9625,45.775,6.95,1.0
045788_006988,04575_00695,45.7875,6.9875,45.775,6.975,1.0
045788_007012,04575_00705,45.7875,7.0125,45.775,7.0,1.0
045788_007038,04575_00705,45.7875,7.0375,45.775,7.025,1.0
045788_007062,04575_00705,45.7875,7.0625,45.775,7.05,1.0
045788_007088,04575_00705,45.7875,7.0875,45.775,7.075,1.0
045788_007112,04575_00715,45.7875,7.1125,45.775,7.1,1.0
045788_007138,04575_00715,45.7875,7.1375,45.775,7.125,1.0
045788_007162,04575_00715,45.7875,7.1625,45.775,7.15,1.0
045788_007188,04575_00715,45.7875,7.1875,45.775,7.175,1.0
045788_007212,04575_00725,45.7875,7.2125,45.775,7.2,1.0
045788_007238,04575_00725,45.7875,7.2375,45.775,7.225,1.0
045788_007262,04575_00725,45.7875,7.2625,45.775,7.25,1.0
045788_007288,04575_00725,45.7875,7.2875,45.775,7.275,1.0
045788_007312,04575_00735,45.7875,7.3125,45.775,7.3,1.0
045788_007338,04575_00735,45.7875,7.3375,45.775,7.325,1.0
045788_007362,04575_00735,45.7875,7.3625,45.775,7.35,1.0
045788_007388,04575_00735,45.7875,7.3875,45.775,7.375,1.0
045788_007412,04575_00745,45.7875,7.4125,45.775,7.4,1.0
045788_007438,04575_00745,45.7875,7.4375,45.775,7.425,1.0
045788_007462,04575_00745,45.7875,7.4625,45.775,7.45,1.0
045788_007488,04575_00745,45.7875,7.4875,45.775,7.475,1.0
045788_007512,04575_00755,45.7875,7.5125,45.775,7.5,1.0
045788_007538,04575_00755,45.7875,7.5375,45.775,7.525,1.0
045788_007562,04575_00755,45.7875,7.5625,45.775,7.55,1.0
045788_007588,04575_00755,45.7875,7.5875,45.775,7.575,1.0
045788_007612,04575_00765,45.7875,7.6125,45.775,7.6,1.0
045788_007638,04575_00765,45.7875,7.6375,45.775,7.625,1.0
045788_007662,04575_00765,45.7875,7.6625,45.775,7.65,1.0
045788_007688,04575_00765,45.7875,7.6875,45.775,7.675,1.0
045788_007712,04575_00775,45.7875,7.7125,45.775,7.7,1.0
045788_007738,04575_00775,45.7875,7.7375,45.775,7.725,1.0
045788_007762,04575_00775,45.7875,7.7625,45.775,7.75,1.0
045788_007788,04575_00775,45.7875,7.7875,45.775,7.775,1.0
045788_007812,04575_00785,45.7875,7.8125,45.775,7.8,1.0
045788_007838,04575_00785,45.7875,7.8375,45.775,7.825,1.0
045788_007862,04575_00785,45.7875,7.8625,45.775,7.85,1.0
045788_007888,04575_00785,45.7875,7.8875,45.775,7.875,1.0
045788_007912,04575_00795,45.7875,7.9125,45.775,7.9,1.0
045788_007938,04575_00795,45.7875,7.9375,45.775,7.925,1.0
045788_007962,04575_00795,45.7875,7.9625,45.775,7.95,1.0
045788_007988,04575_00795,45.7875,7.9875,45.775,7.975,1.0
045788_008012,04575_00805,45.7875,8.0125,45.775,8.0,1.0
045788_008038,04575_00805,45.7875,8.0375,45.775,8.025,1.0
045788_008062,04575_00805,45.7875,8.0625,45.775,8.05,1.0
045788_008088,04575_00805,45.7875,8.0875,45.775,8.075,1.0
045788_008113,04575_00815,45.7875,8.1125,45.775,8.1,1.0
045788_008137,04575_00815,45.7875,8.1375,45.775,8.125,1.0
045788_008162,04575_00815,45.7875,8.1625,45.775,8.15,1.0
045788_008188,04575_00815,45.7875,8.1875,45.775,8.175,1.0
045788_008212,04575_00825,45.7875,8.2125,45.775,8.2,1.0
045788_008238,04575_00825,45.7875,8.2375,45.775,8.225,1.0
045788_008262,04575_00825,45.7875,8.2625,45.775,8.25,1.0
045788_008288,04575_00825,45.7875,8.2875,45.775,8.275,1.0
045788_008312,04575_00835,45.7875,8.3125,45.775,8.3,1.0
045788_008338,04575_00835,45.7875,8.3375,45.775,8.325,1.0
045788_008362,04575_00835,45.7875,8.3625,45.775,8.35,1.0
045788_008388,04575_00835,45.7875,8.3875,45.775,8.375,1.0
045788_008412,04575_00845,45.7875,8.4125,45.775,8.4,1.0
045788_008438,04575_00845,45.7875,8.4375,45.775,8.425,1.0
045788_008462,04575_00845,45.7875,8.4625,45.775,8.45,1.0
045788_008488,04575_00845,45.7875,8.4875,45.775,8.475,1.0
045788_008512,04575_00855,45.7875,8.5125,45.775,8.5,1.0
045788_008538,04575_00855,45.7875,8.5375,45.775,8.525,1.0
045788_008562,04575_00855,45.7875,8.5625,45.775,8.55,1.0
045788_008588,04575_00855,45.7875,8.5875,45.775,8.575,1.0
045788_008612,04575_00865,45.7875,8.6125,45.775,8.6,1.0
045788_008638,04575_00865,45.7875,8.6375,45.775,8.625,1.0
045788_008662,04575_00865,45.7875,8.6625,45.775,8.65,1.0
045788_008688,04575_00865,45.7875,8.6875,45.775,8.675,1.0
045788_008712,04575_00875,45.7875,8.7125,45.775,8.7,1.0
045788_008738,04575_00875,45.7875,8.7375,45.775,8.725,1.0
045788_008762,04575_00875,45.7875,8.7625,45.775,8.75,1.0
045788_008788,04575_00875,45.7875,8.7875,45.775,8.775,1.0
045788_008812,04575_00885,45.7875,8.8125,45.775,8.8,1.0
045788_008838,04575_00885,45.7875,8.8375,45.775,8.825,1.0
045788_008862,04575_00885,45.7875,8.8625,45.775,8.85,1.0
045788_008888,04575_00885,45.7875,8.8875,45.775,8.875,1.0
045788_008912,04575_00895,45.7875,8.9125,45.775,8.9,1.0
045788_008938,04575_00895,45.7875,8.9375,45.775,8.925,1.0
045788_008962,04575_00895,45.7875,8.9625,45.775,8.95,1.0
045788_008988,04575_00895,45.7875,8.9875,45.775,8.975,1.0
045788_009012,04575_00905,45.7875,9.0125,45.775,9.0,1.0
045788_009038,04575_00905,45.7875,9.0375,45.775,9.025,1.0
045788_009062,04575_00905,45.7875,9.0625,45.775,9.05,1.0
045788_009088,04575_00905,45.7875,9.0875,45.775,9.075,1.0
045788_009112,04575_00915,45.7875,9.1125,45.775,9.1,1.0
045788_009138,04575_00915,45.7875,9.1375,45.775,9.125,1.0
045788_009162,04575_00915,45.7875,9.1625,45.775,9.15,1.0
045788_009188,04575_00915,45.7875,9.1875,45.775,9.175,1.0
045788_009312,04575_00935,45.7875,9.3125,45.775,9.3,1.0
045788_009338,04575_00935,45.7875,9.3375,45.775,9.325,1.0
045788_009362,04575_00935,45.7875,9.3625,45.775,9.35,1.0
045788_009388,04575_00935,45.7875,9.3875,45.775,9.375,1.0
045788_009412,04575_00945,45.7875,9.4125,45.775,9.4,1.0
045788_009438,04575_00945,45.7875,9.4375,45.775,9.425,1.0
045788_009462,04575_00945,45.7875,9.4625,45.775,9.45,1.0
045788_009488,04575_00945,45.7875,9.4875,45.775,9.475,1.0
045788_009512,04575_00955,45.7875,9.5125,45.775,9.5,1.0
045788_009538,04575_00955,45.7875,9.5375,45.775,9.525,1.0
045788_009562,04575_00955,45.7875,9.5625,45.775,9.55,1.0
045788_009588,04575_00955,45.7875,9.5875,45.775,9.575,1.0
045788_009612,04575_00965,45.7875,9.6125,45.775,9.6,1.0
045788_009638,04575_00965,45.7875,9.6375,45.775,9.625,1.0
045788_009662,04575_00965,45.7875,9.6625,45.775,9.65,1.0
045788_009688,04575_00965,45.7875,9.6875,45.775,9.675,1.0
045788_009712,04575_00975,45.7875,9.7125,45.775,9.7,1.0
045788_009738,04575_00975,45.7875,9.7375,45.775,9.725,1.0
045788_009762,04575_00975,45.7875,9.7625,45.775,9.75,1.0
045788_009788,04575_00975,45.7875,9.7875,45.775,9.775,1.0
045788_009812,04575_00985,45.7875,9.8125,45.775,9.8,1.0
045788_009838,04575_00985,45.7875,9.8375,45.775,9.825,1.0
045788_009862,04575_00985,45.7875,9.8625,45.775,9.85,1.0
045788_009888,04575_00985,45.7875,9.8875,45.775,9.875,1.0
045788_009912,04575_00995,45.7875,9.9125,45.775,9.9,1.0
045788_009938,04575_00995,45.7875,9.9375,45.775,9.925,1.0
045788_009962,04575_00995,45.7875,9.9625,45.775,9.95,1.0
045788_009988,04575_00995,45.7875,9.9875,45.775,9.975,1.0
045788_010012,04575_01005,45.7875,10.0125,45.775,10.0,1.0
045788_010038,04575_01005,45.7875,10.0375,45.775,10.025,1.0
045788_010062,04575_01005,45.7875,10.0625,45.775,10.05,1.0
045788_010088,04575_01005,45.7875,10.0875,45.775,10.075,1.0
045788_010112,04575_01015,45.7875,10.1125,45.775,10.1,1.0
045788_010138,04575_01015,45.7875,10.1375,45.775,10.125,1.0
045788_010162,04575_01015,45.7875,10.1625,45.775,10.15,1.0
045788_010188,04575_01015,45.7875,10.1875,45.775,10.175,1.0
045788_010212,04575_01025,45.7875,10.2125,45.775,10.2,1.0
045788_010238,04575_01025,45.7875,10.2375,45.775,10.225,1.0
045788_010262,04575_01025,45.7875,10.2625,45.775,10.25,1.0
045788_010288,04575_01025,45.7875,10.2875,45.775,10.275,1.0
045788_010312,04575_01035,45.7875,10.3125,45.775,10.3,1.0
045788_010338,04575_01035,45.7875,10.3375,45.775,10.325,1.0
045788_010362,04575_01035,45.7875,10.3625,45.775,10.35,1.0
045788_010388,04575_01035,45.7875,10.3875,45.775,10.375,1.0
045788_010412,04575_01045,45.7875,10.4125,45.775,10.4,1.0
045788_010438,04575_01045,45.7875,10.4375,45.775,10.425,1.0
045788_010462,04575_01045,45.7875,10.4625,45.775,10.45,1.0
045788_010488,04575_01045,45.7875,10.4875,45.775,10.475,1.0
045788_010512,04575_01055,45.7875,10.5125,45.775,10.5,1.0
045788_010538,04575_01055,45.7875,10.5375,45.775,10.525,1.0
045788_010562,04575_01055,45.7875,10.5625,45.775,10.55,1.0
045788_010588,04575_01055,45.7875,10.5875,45.775,10.575,1.0
045788_010612,04575_01065,45.7875,10.6125,45.775,10.6,1.0
045788_010638,04575_01065,45.7875,10.6375,45.775,10.625,1.0
045788_010662,04575_01065,45.7875,10.6625,45.775,10.65,1.0
045788_010688,04575_01065,45.7875,10.6875,45.775,10.675,1.0
045788_010712,04575_01075,45.7875,10.7125,45.775,10.7,1.0
045788_010738,04575_01075,45.7875,10.7375,45.775,10.725,1.0
045788_010762,04575_01075,45.7875,10.7625,45.775,10.75,1.0
045788_010788,04575_01075,45.7875,10.7875,45.775,10.775,1.0
045788_010812,04575_01085,45.7875,10.8125,45.775,10.8,1.0
045788_010838,04575_01085,45.7875,10.8375,45.775,10.825,1.0
045788_010862,04575_01085,45.7875,10.8625,45.775,10.85,1.0
045788_010888,04575_01085,45.7875,10.8875,45.775,10.875,1.0
045788_010912,04575_01095,45.7875,10.9125,45.775,10.9,1.0
045788_010938,04575_01095,45.7875,10.9375,45.775,10.925,1.0
045788_010962,04575_01095,45.7875,10.9625,45.775,10.95,1.0
045788_010988,04575_01095,45.7875,10.9875,45.775,10.975,1.0
045788_011012,04575_01105,45.7875,11.0125,45.775,11.0,1.0
045788_011038,04575_01105,45.7875,11.0375,45.775,11.025,1.0
045788_011062,04575_01105,45.7875,11.0625,45.775,11.05,1.0
045788_011088,04575_01105,45.7875,11.0875,45.775,11.075,1.0
045788_011112,04575_01115,45.7875,11.1125,45.775,11.1,1.0
045788_011138,04575_01115,45.7875,11.1375,45.775,11.125,1.0
045788_011162,04575_01115,45.7875,11.1625,45.775,11.15,1.0
045788_011188,04575_01115,45.7875,11.1875,45.775,11.175,1.0
045788_011212,04575_01125,45.7875,11.2125,45.775,11.2,1.0
045788_011238,04575_01125,45.7875,11.2375,45.775,11.225,1.0
