cell_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
04585_01055,45.85,10.55,45.8,10.5,1.0,0.15924,0.1691,0.29344,0.04593,0.01427,0.0,0.0617,8622,5361,0.62178,14520,1047.9,366.5,2117.8,509.6,22.28,0.0,0.2819,0.1572,0.134,0.2427,0.1779,0.0063,0.066,0.062,0.1374,0.2982,0.117,0.104,0.1029,0.1126,-0.2143,0.1414,0.872,0.9084,alpino,0.6836,0.621,True
04585_01065,45.85,10.65,45.8,10.6,1.0,0.14842,0.15537,0.49264,0.03151,0.01553,0.0,0.06894,8631,6874,0.79643,14280,1205.3,427.3,1950.8,315.6,25.77,0.0,0.0186,0.1765,0.2922,0.3937,0.119,0.0,0.1505,0.1153,0.1011,0.1363,0.1236,0.0744,0.1361,0.1625,0.0752,-0.0289,0.9896,0.9203,alpino,0.8814,0.8112,True
04585_01075,45.85,10.75,45.8,10.7,1.0,0.23026,0.06483,0.43251,0.01181,0.0,0.0,0.08104,8638,6285,0.7276,14400,1010.7,64.5,1944.4,337.9,24.86,0.0347,0.0362,0.3045,0.3272,0.2551,0.0422,0.0,0.0881,0.138,0.1671,0.1533,0.1245,0.1223,0.112,0.0947,-0.0683,0.1065,0.9585,0.948,alpino,0.8365,0.793,True
04585_01085,45.85,10.85,45.8,10.8,1.0,0.20856,0.02435,0.16218,0.00719,0.01264,0.0,0.08799,8626,3408,0.39509,14400,482.4,60.5,2073.4,514.9,17.92,0.5359,0.1314,0.1139,0.1002,0.0683,0.0467,0.0036,0.0798,0.0648,0.1589,0.1145,0.0736,0.0462,0.2046,0.2575,0.1238,-0.1428,0.6234,0.9641,prealpino,0.508,0.4898,True
04585_01095,45.85,10.95,45.8,10.9,1.0,0.23713,0.05679,0.24351,0.03129,0.00846,0.0,0.04022,8628,4637,0.53743,14400,752.6,155.0,1908.3,388.3,19.53,0.1376,0.2749,0.2477,0.1932,0.1246,0.022,0.0,0.1248,0.1552,0.1917,0.1535,0.116,0.0852,0.0602,0.1133,0.0308,0.2122,0.9499,0.9509,alpino,0.6201,0.5897,True
04585_01105,45.85,11.05,45.8,11.0,1.0,0.13332,0.0905,0.33954,0.0,0.00069,0.0,0.08101,8641,4868,0.56336,14520,603.8,144.0,1822.4,382.0,18.96,0.282,0.2739,0.2294,0.1261,0.0781,0.0105,0.0,0.0595,0.1163,0.1245,0.0333,0.0205,0.1454,0.3186,0.1818,0.1272,-0.3293,0.8488,0.9297,alpino,0.5087,0.4729,True
04585_01115,45.85,11.15,45.8,11.1,1.0,0.10953,0.23411,0.30983,0.06692,0.0983,0.0,0.08105,8637,5644,0.65347,14280,1381.2,373.4,2131.4,384.9,23.87,0.0,0.0214,0.1183,0.1705,0.3769,0.288,0.0249,0.1779,0.1687,0.0768,0.0489,0.1156,0.1444,0.1441,0.1236,0.1352,-0.1093,0.9915,0.8867,alpino,0.7973,0.707,True
04585_01125,45.85,11.25,45.8,11.2,1.0,0.44072,0.24881,0.10998,0.1094,0.03685,0.0,0.01912,8629,6899,0.79951,14400,1300.0,432.7,1893.0,361.0,21.88,0.0,0.0377,0.156,0.1512,0.4109,0.2442,0.0,0.1011,0.1863,0.173,0.1155,0.1004,0.1681,0.0852,0.0704,-0.0168,0.1365,0.9901,0.9153,alpino,0.8188,0.7494,True
04585_01135,45.85,11.35,45.8,11.3,1.0,0.60616,0.04935,0.16588,0.02803,0.0,0.0,0.0,8633,7091,0.82139,14400,833.8,256.6,1710.8,330.3,24.67,0.0195,0.271,0.2714,0.3142,0.1117,0.0122,0.0,0.0884,0.1057,0.197,0.0883,0.1313,0.1359,0.1716,0.0818,-0.0763,0.0092,0.9687,0.9749,alpino,0.7204,0.7023,True
04585_01145,45.85,11.45,45.8,11.4,1.0,0.12994,0.37197,0.14823,0.05883,0.0,0.0,0.0,8635,5614,0.65014,14400,1134.4,437.8,1679.6,196.4,12.81,0.0,0.0047,0.0647,0.5874,0.3306,0.0127,0.0,0.1228,0.104,0.1088,0.1758,0.1248,0.0941,0.1062,0.1635,-0.0055,0.0214,0.9319,0.8456,alpino,0.9719,0.8218,True
04585_01155,45.85,11.55,45.8,11.5,1.0,0.11868,0.36868,0.12691,0.09701,0.0,0.0,0.0,8628,5300,0.61427,14520,1151.7,637.2,1496.3,127.8,11.08,0.0,0.0,0.0261,0.607,0.3669,0.0,0.0,0.1094,0.1116,0.1292,0.1509,0.1361,0.1037,0.1205,0.1385,-0.0308,0.0245,0.8924,0.8396,alpino,0.9922,0.8331,True
04585_01165,45.85,11.65,45.8,11.6,1.0,0.63038,0.03439,0.09553,0.09553,0.0,0.0,0.0,8636,6566,0.7603,14280,831.4,130.0,1356.5,312.4,21.41,0.0852,0.1716,0.1901,0.4986,0.0546,0.0,0.0,0.0882,0.1572,0.1707,0.1175,0.1222,0.1354,0.1185,0.0904,-0.0359,0.0852,0.9819,0.9824,alpino,0.7591,0.7457,True
04585_01175,45.85,11.75,45.8,11.7,1.0,0.28313,0.1183,0.20986,0.16125,0.00336,0.0,0.00046,8639,5281,0.61129,14400,946.9,116.0,1771.0,434.3,19.02,0.1402,0.1167,0.1181,0.2424,0.3705,0.0121,0.0,0.0822,0.0734,0.1011,0.1455,0.1412,0.1944,0.1648,0.0975,-0.182,-0.1227,0.9474,0.9345,alpino,0.7641,0.7141,True
04585_01185,45.85,11.85,45.8,11.8,1.0,0.33357,0.02318,0.03778,0.13537,0.0,0.0,0.0,8628,3404,0.39453,14400,606.9,101.5,1767.5,444.3,13.47,0.3728,0.2301,0.1453,0.0855,0.156,0.0104,0.0,0.0466,0.0786,0.1984,0.2812,0.2478,0.0587,0.0323,0.0564,-0.3616,0.3488,0.7766,0.9805,alpino,0.4854,0.4759,True
04585_01195,45.85,11.95,45.8,11.9,1.0,0.40825,0.0,0.01552,0.00301,0.0,0.0,0.0,8632,3658,0.42377,14400,245.5,107.6,855.9,127.6,7.94,0.8056,0.1583,0.036,0.0,0.0,0.0,0.0,0.1069,0.0799,0.1156,0.2233,0.214,0.0967,0.0613,0.1023,-0.2118,0.1283,0.6626,0.9982,prealpino,0.3385,0.3379,True
04585_01205,45.85,12.05,45.8,12.0,1.0,0.11686,0.00046,0.0,0.02536,0.0,0.0,0.04899,8634,1013,0.11732,14520,171.7,111.5,411.1,56.5,2.67,0.946,0.054,0.0,0.0,0.0,0.0,0.0,0.1853,0.0636,0.0782,0.1295,0.1162,0.1353,0.1197,0.1722,0.0375,-0.1367,0.2739,0.999,prealpino,0.2716,0.2713,True
04585_01215,45.85,12.15,45.8,12.1,1.0,0.24606,0.00371,0.0,0.0,0.0,0.0,0.00255,8632,2156,0.24977,14280,151.5,64.8,365.2,58.3,2.47,0.9506,0.0494,0.0,0.0,0.0,0.0,0.0,0.2104,0.1257,0.1322,0.2009,0.0624,0.0726,0.0827,0.113,0.1344,0.1481,0.3098,0.9963,prealpino,0.2698,0.2688,True
04585_01355,45.85,13.55,45.8,13.5,0.8909,0.28557,0.06325,0.12048,0.00904,0.0,0.0,0.23146,8632,4051,0.4693,14400,97.3,-1.4,271.9,66.5,4.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644,0.107,0.0594,0.0619,0.1743,0.1931,0.1288,0.1111,-0.0338,-0.1722,0.5175,0.9535,prealpino,0.25,0.2384,True
04595_00795,45.95,7.95,45.9,7.9,0.9687,0.0,0.10073,0.04317,0.01857,0.04561,0.0,0.10259,8617,1240,0.1439,14280,2294.5,1144.6,3606.6,530.5,28.35,0.0,0.0,0.0,0.0041,0.1133,0.1732,0.7095,0.1279,0.1329,0.1265,0.1357,0.1995,0.1122,0.0573,0.108,-0.0837,0.1135,0.9946,0.81,alpino,0.2481,0.201,True
04595_00805,45.95,8.05,45.9,8.0,1.0,0.09566,0.15707,0.12515,0.09276,0.04957,0.0,0.09276,8614,3255,0.37788,14399,1843.8,655.1,2865.7,461.6,29.5,0.0,0.0,0.038,0.0771,0.1659,0.2941,0.4249,0.1695,0.0948,0.1339,0.1461,0.2119,0.0925,0.0449,0.1063,-0.0692,0.1198,0.9982,0.8795,alpino,0.4526,0.3981,True
04595_00815,45.95,8.15,45.9,8.1,1.0,0.15525,0.19733,0.12986,0.16151,0.10539,0.0,0.17043,8625,4161,0.48244,14161,1413.2,467.2,2310.4,406.3,29.94,0.0,0.0243,0.1081,0.165,0.3429,0.2914,0.0683,0.1474,0.1145,0.1234,0.1399,0.1116,0.104,0.0963,0.163,0.0601,0.0175,0.9977,0.8843,alpino,0.7558,0.6684,True
04595_00825,45.95,8.25,45.9,8.2,1.0,0.23786,0.07015,0.15854,0.2079,0.07364,0.0,0.12451,8610,4017,0.46655,14280,1458.8,207.5,2390.0,421.5,28.93,0.0165,0.0244,0.057,0.1491,0.3456,0.3296,0.0778,0.1477,0.1684,0.1519,0.1187,0.0906,0.1006,0.0882,0.1339,0.1229,0.1058,0.9896,0.9454,alpino,0.7308,0.6909,True
04595_00835,45.95,8.35,45.9,8.3,1.0,0.40081,0.00615,0.1493,0.06543,0.04188,0.0,0.11276,8620,4795,0.55626,14280,1006.4,197.5,2141.7,497.7,25.5,0.1484,0.076,0.1889,0.2082,0.248,0.1228,0.0076,0.1827,0.133,0.1533,0.13,0.1066,0.1152,0.0874,0.0918,0.061,0.1105,0.8966,0.9838,alpino,0.7052,0.6938,True
04595_00845,45.95,8.45,45.9,8.4,1.0,0.58949,0.0,0.00012,0.0,0.0,0.0,0.06206,8621,5083,0.58961,14280,478.1,193.0,1476.0,285.0,18.45,0.3926,0.2973,0.2078,0.0852,0.0171,0.0,0.0,0.0896,0.1598,0.2212,0.0839,0.1126,0.1552,0.1057,0.072,-0.0327,0.1309,0.7705,1.0,prealpino,0.5894,0.5894,True
04595_00855,45.95,8.55,45.9,8.5,1.0,0.40488,0.0094,0.03285,0.0,0.00754,0.0,0.01544,8615,3852,0.44713,14399,437.4,193.0,1468.3,285.1,11.23,0.4782,0.2621,0.1654,0.0807,0.0137,0.0,0.0,0.0458,0.0708,0.0901,0.1575,0.3115,0.1798,0.0787,0.0658,-0.413,0.0044,0.632,0.9911,prealpino,0.5401,0.5353,True
04595_00865,45.95,8.65,45.9,8.6,1.0,0.42428,0.00928,0.0,0.0036,0.0,0.0,0.00337,8617,3736,0.43356,14161,405.1,193.0,1234.4,268.7,11.51,0.5567,0.187,0.1866,0.0692,0.0006,0.0,0.0,0.133,0.0536,0.0632,0.2156,0.1707,0.0905,0.0869,0.1864,-0.0787,-0.0226,0.5687,0.9946,prealpino,0.5077,0.505,True
04595_00875,45.95,8.75,45.9,8.7,0.9888,0.66756,0.00905,0.0,0.0,0.0,0.0,0.00638,8621,5833,0.67661,14280,450.0,193.0,1185.3,208.9,13.45,0.2857,0.4987,0.1746,0.0409,0.0,0.0,0.0,0.1237,0.1142,0.1119,0.101,0.1068,0.1306,0.1487,0.1632,0.0436,-0.0936,0.8511,0.9967,prealpino,0.6024,0.6004,True
04595_00885,45.95,8.85,45.9,8.8,0.723,0.6288,0.0,0.03493,0.0,0.0,0.0,0.00511,8618,5720,0.66373,14280,530.3,247.2,1116.1,196.4,14.18,0.1793,0.477,0.3014,0.0423,0.0,0.0,0.0,0.1225,0.1192,0.1914,0.1552,0.092,0.1079,0.1274,0.0845,-0.0111,0.1317,0.8567,0.9974,prealpino,0.6835,0.6817,True
04595_00895,45.95,8.95,45.9,8.9,0.0831,0.37305,0.0,0.15285,0.0,0.0,0.0,0.0,8610,4528,0.5259,14280,467.1,270.0,1316.1,223.2,15.89,0.3692,0.3723,0.2064,0.0463,0.0058,0.0,0.0,0.0662,0.0381,0.1396,0.1283,0.0532,0.0771,0.2487,0.2488,0.0777,-0.2248,0.7096,0.9855,prealpino,0.5819,0.5735,True
04595_00905,45.95,9.05,45.9,9.0,0.7331,0.58303,0.01518,0.09885,0.09955,0.0,0.0,0.00672,8629,6015,0.69706,14399,946.3,270.0,1661.1,239.9,19.93,0.0085,0.0585,0.3717,0.4141,0.1454,0.0018,0.0,0.1241,0.156,0.1661,0.1339,0.0881,0.1031,0.1039,0.1248,0.0707,0.1111,0.9858,0.9875,alpino,0.8424,0.8319,True
04595_00915,45.95,9.15,45.9,9.1,1.0,0.61452,0.01278,0.00534,0.04576,0.0,0.0,0.02311,8610,5447,0.63264,14161,707.5,197.0,1590.3,398.9,20.43,0.2735,0.1494,0.1878,0.2699,0.1194,0.0,0.0,0.1251,0.0571,0.1297,0.1798,0.1394,0.1247,0.1419,0.1023,-0.1298,-0.0096,0.8088,0.9945,alpino,0.6141,0.6107,True
04595_00925,45.95,9.25,45.9,9.2,1.0,0.45442,0.00429,0.0,0.03607,0.0,0.0,0.01253,8622,3955,0.45871,14280,554.8,197.0,1663.1,387.1,14.16,0.4398,0.137,0.2197,0.1172,0.0851,0.0013,0.0,0.1224,0.1933,0.2195,0.1046,0.0705,0.0565,0.0971,0.1361,0.1782,0.1988,0.6682,0.9977,prealpino,0.602,0.6006,True
04595_00935,45.95,9.35,45.9,9.3,1.0,0.5494,0.02903,0.0,0.03994,0.0,0.0,0.07454,8613,4982,0.57843,14280,1011.4,197.0,2388.3,533.9,23.61,0.1368,0.1245,0.1587,0.2041,0.2223,0.1194,0.0342,0.0989,0.0951,0.0488,0.0644,0.09,0.2156,0.2633,0.1239,-0.0298,-0.3513,0.9165,0.9875,alpino,0.669,0.6606,True
04595_00945,45.95,9.45,45.9,9.4,1.0,0.56812,0.01516,0.08207,0.07084,0.0,0.0,0.00602,8639,5748,0.66535,14280,1068.4,475.9,2195.6,343.1,22.41,0.0,0.081,0.2723,0.3076,0.2541,0.0798,0.0053,0.0936,0.1396,0.1409,0.1058,0.0959,0.1749,0.1564,0.0929,-0.0361,-0.032,0.9629,0.9881,alpino,0.8248,0.815,True
04595_00955,45.95,9.55,45.9,9.5,1.0,0.54244,0.05698,0.00965,0.10314,0.00512,0.0,0.08465,8600,5238,0.60907,14399,1377.7,639.5,2138.6,295.6,24.0,0.0,0.0,0.0529,0.2386,0.466,0.2337,0.0088,0.0903,0.1091,0.1589,0.161,0.1532,0.1384,0.1054,0.0836,-0.1446,0.0915,0.9953,0.9758,alpino,0.8706,0.8495,True
04595_00965,45.95,9.65,45.9,9.6,1.0,0.63848,0.12105,0.01475,0.00209,0.01022,0.0,0.03241,8608,6665,0.77428,14161,1007.4,420.0,1977.6,325.5,25.73,0.0,0.0936,0.3319,0.31,0.2048,0.0597,0.0,0.099,0.1102,0.1455,0.1355,0.1259,0.1414,0.1439,0.0986,-0.0766,0.0055,0.9929,0.96,alpino,0.8127,0.7802,True
04595_00975,45.95,9.75,45.9,9.7,1.0,0.18266,0.38125,0.04514,0.1247,0.01224,0.0,0.05969,8661,5275,0.60905,14280,1407.6,516.2,2389.9,406.5,27.86,0.0,0.0118,0.1155,0.2048,0.3151,0.2788,0.074,0.1037,0.0423,0.0845,0.1373,0.1513,0.1529,0.1511,0.1769,-0.1047,-0.1784,0.9954,0.8398,alpino,0.7619,0.6398,True
04595_00985,45.95,9.85,45.9,9.8,1.0,0.0716,0.03299,0.20066,0.13689,0.07242,0.0,0.0303,8547,2609,0.30525,14280,1710.3,800.8,2548.9,353.8,26.01,0.0,0.0,0.0087,0.0821,0.2838,0.4067,0.2188,0.1113,0.1311,0.1218,0.1272,0.2379,0.1285,0.08,0.0622,-0.1751,0.0951,0.9955,0.9401,alpino,0.6066,0.5703,True
04595_00995,45.95,9.95,45.9,9.9,1.0,0.15812,0.20155,0.29222,0.09436,0.01097,0.0,0.04308,8658,5644,0.65189,14280,1178.6,502.5,2203.5,354.9,25.66,0.0,0.0389,0.2063,0.2901,0.3342,0.1203,0.0102,0.0787,0.0434,0.1484,0.1607,0.17,0.1176,0.1561,0.1251,-0.1723,-0.0344,0.9917,0.9003,alpino,0.849,0.7644,True
04595_01005,45.95,10.05,45.9,10.0,1.0,0.06491,0.158,0.20455,0.13698,0.03996,0.0,0.05613,8658,3701,0.42746,14399,1466.9,727.8,2468.1,399.1,23.09,0.0,0.0,0.0646,0.2417,0.3164,0.2648,0.1125,0.0802,0.1282,0.1072,0.1769,0.2093,0.1197,0.0968,0.0817,-0.1945,0.0852,0.9947,0.8837,alpino,0.7546,0.6668,True
04595_01015,45.95,10.15,45.9,10.1,1.0,0.1762,0.39827,0.12753,0.07383,0.01755,0.0,0.04481,8547,6000,0.702,14161,1292.9,224.5,2451.7,400.8,26.02,0.0042,0.0249,0.1294,0.2854,0.3371,0.1683,0.0505,0.1061,0.0985,0.09,0.1525,0.1667,0.1112,0.1525,0.1225,-0.0936,-0.0529,0.9953,0.8491,alpino,0.8175,0.6941,True
04595_01025,45.95,10.25,45.9,10.2,1.0,0.20587,0.27641,0.09052,0.04514,0.00346,0.0,0.07459,8661,4961,0.5728,14280,834.1,224.5,2053.1,422.9,20.76,0.1383,0.2062,0.2092,0.2301,0.1793,0.0363,0.0005,0.1116,0.0868,0.1109,0.218,0.1487,0.1039,0.0811,0.139,-0.1072,0.0741,0.9027,0.8715,alpino,0.6687,0.5828,True
04595_01035,45.95,10.35,45.9,10.3,1.0,0.16984,0.41217,0.0697,0.06366,0.03822,0.0,0.05239,8608,5610,0.65171,14280,1213.8,284.0,2412.4,553.4,24.48,0.0146,0.1582,0.1596,0.1588,0.2286,0.1902,0.09,0.1695,0.0792,0.0427,0.0726,0.0798,0.162,0.1932,0.2011,0.1307,-0.3117,0.9806,0.8365,alpino,0.6658,0.5569,True
04595_01045,45.95,10.45,45.9,10.4,1.0,0.0,0.17779,0.02907,0.20314,0.09616,0.0,0.06186,8600,1779,0.20686,14280,2058.9,1166.0,2799.8,308.9,24.19,0.0,0.0,0.0,0.0018,0.0814,0.3445,0.5724,0.0843,0.0733,0.1569,0.139,0.0966,0.1206,0.2087,0.1205,-0.0522,-0.0714,0.9915,0.7781,alpino,0.3013,0.2344,True
04595_01055,45.95,10.55,45.9,10.5,1.0,0.03056,0.40688,0.06922,0.07408,0.0485,0.0,0.14423,8639,4377,0.50666,14399,1659.9,576.8,2506.5,384.2,26.44,0.0,0.0001,0.0273,0.1233,0.2528,0.3886,0.2079,0.1239,0.1604,0.1987,0.1347,0.1214,0.127,0.0642,0.0697,-0.0186,0.2155,0.9969,0.7924,alpino,0.6194,0.4908,True
04595_01065,45.95,10.65,45.9,10.6,1.0,0.10461,0.23813,0.29897,0.03204,0.01289,0.0,0.05945,8613,5527,0.64171,14161,1212.4,449.4,2283.7,400.8,25.19,0.0,0.0546,0.2018,0.2486,0.3141,0.1537,0.0273,0.0787,0.0641,0.1301,0.1917,0.1478,0.0769,0.1368,0.1739,-0.093,-0.0082,0.9906,0.8839,alpino,0.809,0.7151,True
04595_01075,45.95,10.75,45.9,10.7,1.0,0.18151,0.22118,0.25992,0.10694,0.05822,0.0,0.07098,8622,5713,0.66261,14280,1448.8,723.1,2148.6,318.8,27.99,0.0,0.0,0.044,0.2058,0.3873,0.3427,0.0202,0.0915,0.1303,0.1606,0.1291,0.1041,0.1119,0.155,0.1174,-0.0088,0.0324,0.9946,0.8969,alpino,0.8134,0.7295,True
04595_01085,45.95,10.85,45.9,10.8,1.0,0.19652,0.07282,0.35923,0.00093,0.0,0.0,0.0482,8610,5412,0.62857,14280,748.7,76.5,1791.8,411.3,21.86,0.1875,0.1467,0.2947,0.2331,0.1253,0.0127,0.0,0.0439,0.0748,0.2176,0.2342,0.0612,0.089,0.1559,0.1235,-0.0975,0.1354,0.8739,0.9425,alpino,0.6511,0.6137,True
04595_01095,45.95,10.95,45.9,10.9,1.0,0.14683,0.08367,0.41581,0.0095,0.00684,0.0,0.04357,8629,5577,0.64631,14280,816.2,95.5,2044.2,474.8,20.49,0.1845,0.1903,0.2192,0.1555,0.1866,0.063,0.0009,0.0768,0.0558,0.1016,0.1339,0.0349,0.0882,0.2159,0.2929,0.1249,-0.2655,0.9364,0.9355,alpino,0.6245,0.5842,True
04595_01105,45.95,11.05,45.9,11.0,1.0,0.19756,0.08955,0.2547,0.01196,0.0,0.0,0.06318,8610,4665,0.54181,14399,769.2,168.5,2143.3,492.7,20.22,0.2432,0.1854,0.1794,0.2004,0.12,0.0629,0.0088,0.0644,0.0483,0.1617,0.3125,0.1319,0.0509,0.0908,0.1395,-0.1901,0.1988,0.8719,0.9352,alpino,0.5824,0.5447,True
04595_01115,45.95,11.15,45.9,11.1,1.0,0.11267,0.17208,0.32583,0.00743,0.06962,0.0,0.05825,8618,5262,0.61058,14161,1054.8,174.0,2120.3,518.6,22.01,0.1241,0.0959,0.1498,0.2143,0.2374,0.1687,0.0099,0.1433,0.1036,0.0265,0.0529,0.0934,0.1644,0.2422,0.1738,0.092,-0.3556,0.9199,0.9029,alpino,0.702,0.6338,True
04595_01125,45.95,11.25,45.9,11.2,1.0,0.06786,0.28059,0.37977,0.0051,0.0058,0.0,0.02436,8621,6278,0.72822,14280,1032.9,441.9,1880.7,300.3,17.73,0.0,0.1129,0.2147,0.334,0.3291,0.0094,0.0,0.1516,0.1986,0.1721,0.0996,0.0867,0.0829,0.0765,0.1318,0.1741,0.1554,0.9223,0.8776,alpino,0.8581,0.7531,True
04595_01135,45.95,11.35,45.9,11.3,1.0,0.1128,0.51178,0.14019,0.16096,0.01253,0.0,0.01601,8617,6590,0.76477,14280,1305.8,415.7,2032.4,348.8,18.3,0.0,0.0648,0.0931,0.1307,0.5651,0.1459,0.0004,0.1275,0.1143,0.0646,0.0748,0.1323,0.2076,0.1621,0.1168,-0.0436,-0.1981,0.9676,0.8235,alpino,0.8639,0.7114,True
04595_01145,45.95,11.45,45.9,11.4,1.0,0.0,0.70377,0.12467,0.06059,0.0202,0.0,0.00499,8615,7137,0.82844,14280,1641.6,963.5,2324.3,286.6,18.64,0.0,0.0,0.0,0.0655,0.387,0.4231,0.1244,0.0854,0.0702,0.1786,0.1776,0.1107,0.17,0.1395,0.068,-0.1789,0.0448,0.9852,0.7801,alpino,0.6914,0.5394,True
04595_01155,45.95,11.55,45.9,11.5,1.0,0.01775,0.71813,0.08479,0.14499,0.0,0.0,0.0,8621,7075,0.82067,14399,1572.2,1123.3,2058.3,168.2,11.46,0.0,0.0,0.0,0.0178,0.5193,0.4594,0.0035,0.0673,0.1213,0.2263,0.1894,0.1382,0.1282,0.0912,0.0381,-0.1887,0.2442,0.9451,0.7761,alpino,0.7899,0.613,True
04595_01165,45.95,11.65,45.9,11.6,1.0,0.16984,0.35835,0.14513,0.208,0.0,0.0,0.02251,8620,5804,0.67332,14161,1164.7,173.9,1811.0,365.3,19.2,0.0556,0.0477,0.0818,0.2328,0.5326,0.0496,0.0,0.098,0.2091,0.1921,0.1268,0.0991,0.1132,0.1089,0.0529,0.0174,0.2071,0.9309,0.8562,alpino,0.875,0.7492,True
04595_01175,45.95,11.75,45.9,11.7,1.0,0.40557,0.03171,0.32636,0.04111,0.0,0.0,0.00383,8610,6575,0.76364,14280,692.7,175.8,1476.2,329.8,22.16,0.1326,0.3083,0.2868,0.1741,0.0982,0.0,0.0,0.1032,0.1188,0.1275,0.1448,0.0955,0.0988,0.1579,0.1535,0.0314,-0.0217,0.9494,0.9683,alpino,0.6009,0.5819,True
04595_01185,45.95,11.85,45.9,11.8,1.0,0.7338,0.01229,0.09948,0.04707,0.0,0.0,0.0,8625,7293,0.84557,14280,857.6,290.0,1667.2,325.8,24.15,0.0008,0.2626,0.295,0.2756,0.1613,0.0046,0.0,0.1492,0.1114,0.1535,0.1354,0.0809,0.0542,0.1295,0.1859,0.1484,0.0279,0.977,0.9905,alpino,0.738,0.731,True
04595_01195,45.95,11.95,45.9,11.9,1.0,0.66462,0.01799,0.04702,0.04214,0.0,0.0,0.00395,8614,6285,0.72963,14280,602.2,170.5,1577.0,343.6,23.01,0.2644,0.2966,0.2178,0.1511,0.0702,0.0,0.0,0.1314,0.1005,0.1165,0.1357,0.1156,0.1517,0.1445,0.1041,-0.046,-0.0444,0.9333,0.9906,alpino,0.5172,0.5123,True
04595_01205,45.95,12.05,45.9,12.0,1.0,0.62504,0.0065,0.08936,0.11883,0.0029,0.0,0.00801,8617,6212,0.7209,14399,837.9,170.1,1562.6,371.2,20.44,0.1142,0.181,0.2149,0.3023,0.1876,0.0,0.0,0.0839,0.1169,0.1359,0.1784,0.1403,0.1296,0.1264,0.0885,-0.128,0.0645,0.9862,0.9915,alpino,0.7208,0.7147,True
04595_01215,45.95,12.15,45.9,12.1,1.0,0.50319,0.00012,0.00267,0.01044,0.01102,0.0,0.00325,8619,4361,0.50598,14161,351.5,129.0,1268.6,227.8,13.91,0.5971,0.2549,0.1052,0.0374,0.0054,0.0,0.0,0.0794,0.064,0.1391,0.2289,0.1855,0.1145,0.0965,0.0921,-0.2425,0.1128,0.7855,0.9997,prealpino,0.4572,0.4571,True
04595_01225,45.95,12.25,45.9,12.2,1.0,0.26447,0.0,0.0,0.00035,0.0,0.0,0.0,8621,2280,0.26447,14280,221.0,66.1,980.1,116.4,8.93,0.8166,0.1682,0.0141,0.0011,0.0,0.0,0.0,0.0646,0.0979,0.1683,0.1816,0.1398,0.139,0.108,0.1007,-0.163,0.0911,0.7788,1.0,prealpino,0.328,0.328,True
04595_01245,45.95,12.45,45.9,12.4,1.0,0.11806,0.0,0.00128,0.00499,0.0,0.0,0.00325,8623,1029,0.11934,14280,94.0,17.0,859.3,147.3,3.29,0.9099,0.064,0.0261,0.0,0.0,0.0,0.0,0.0201,0.0288,0.1387,0.2839,0.2715,0.2043,0.0353,0.0173,-0.5742,0.1788,0.2262,0.9995,prealpino,0.2939,0.2938,True
04595_01355,45.95,13.55,45.9,13.5,0.7531,0.05849,0.0,0.07416,0.0,0.0,0.0,0.0,8617,1143,0.13265,14280,84.5,28.0,276.3,47.1,3.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,0.0815,0.1267,0.1551,0.1322,0.1362,0.1745,0.1186,-0.1234,-0.0593,0.4451,0.972,prealpino,0.25,0.243,True
04595_01365,45.95,13.65,45.9,13.6,0.2667,0.36699,0.0,0.05072,0.0,0.0,0.0,0.00975,8616,3599,0.41771,14280,161.3,43.3,680.1,127.7,7.46,0.8379,0.1582,0.0039,0.0,0.0,0.0,0.0,0.0612,0.1284,0.0962,0.1111,0.1318,0.2226,0.1562,0.0925,-0.161,-0.115,0.6226,0.9939,prealpino,0.316,0.3141,True
04605_00805,46.05,8.05,46.0,8.0,0.7871,0.0,0.086,0.02034,0.07705,0.02522,0.0,0.08449,8605,915,0.10634,14520,2375.3,1030.1,3534.5,496.8,27.87,0.0,0.0,0.0,0.0149,0.0624,0.1523,0.7703,0.1441,0.1141,0.1582,0.1668,0.0955,0.0915,0.1092,0.1206,0.0331,0.1013,0.9959,0.7883,alpino,0.1996,0.1573,True
04605_00815,46.05,8.15,46.0,8.1,1.0,0.25378,0.08258,0.19563,0.17202,0.01105,0.0,0.11119,8598,4574,0.53199,14280,1483.9,443.0,2680.3,484.0,30.4,0.0,0.027,0.1162,0.1555,0.2719,0.2664,0.163,0.1354,0.13,0.1034,0.1912,0.1789,0.1264,0.0584,0.0764,-0.1252,0.1321,0.9953,0.9428,alpino,0.6729,0.6344,True
