cell_id,lat,lon,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente
04255_01335,42.55,13.35,14400,1384.4,865.0,2301.8,195.7,11.81,0.0,0.0,0.0064,0.0995,0.8175,0.0538,0.0228,0.0955,0.1159,0.0789,0.0936,0.125,0.2319,0.1563,0.103,-0.1112,-0.176,0.8558
04255_01345,42.55,13.45,14400,1282.7,607.5,2144.1,302.2,19.63,0.0,0.0,0.0957,0.3365,0.4036,0.1503,0.0139,0.133,0.1225,0.197,0.1873,0.0902,0.0651,0.0875,0.1174,0.0359,0.206,0.9889
04255_01355,42.55,13.55,14400,960.4,296.8,1705.3,302.8,18.35,0.0003,0.1213,0.3389,0.2838,0.2451,0.0107,0.0,0.1516,0.1406,0.1362,0.105,0.0914,0.0824,0.131,0.1619,0.1473,0.0078,0.9925
04255_01365,42.55,13.65,14400,503.8,187.5,1636.8,253.6,11.32,0.1491,0.629,0.1226,0.073,0.026,0.0003,0.0,0.1432,0.1894,0.2064,0.183,0.0855,0.0333,0.0608,0.0983,0.1122,0.3271,0.9351
04255_01375,42.55,13.75,14400,408.2,172.7,740.9,109.7,11.81,0.1825,0.7828,0.0347,0.0,0.0,0.0,0.0,0.1261,0.1323,0.1355,0.0876,0.0592,0.1275,0.1695,0.1623,0.1217,-0.0837,0.9589
04255_01385,42.55,13.85,14400,338.8,118.2,697.0,102.4,11.51,0.3865,0.6053,0.0082,0.0,0.0,0.0,0.0,0.1686,0.1513,0.1241,0.1584,0.128,0.0821,0.0733,0.1143,0.0621,0.1374,0.9673
04255_01395,42.55,13.95,14400,224.7,78.7,474.2,72.6,10.3,0.8435,0.1565,0.0,0.0,0.0,0.0,0.0,0.1348,0.1618,0.1064,0.1015,0.1441,0.1401,0.1218,0.0894,-0.0015,0.0096,0.9231
04255_01405,42.55,14.05,14400,152.4,0.0,386.7,77.2,8.98,0.9642,0.0358,0.0,0.0,0.0,0.0,0.0,0.1902,0.1625,0.103,0.1332,0.1854,0.121,0.0534,0.0514,-0.0252,0.1401,0.8903
04255_01415,42.55,14.15,14400,11.1,0.0,197.8,27.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863,0.2892,0.1928,0.1917,0.1121,0.0297,0.0465,0.0516,0.0534,0.4526,0.1239
04265_01105,42.65,11.05,14520,26.8,-1.5,417.5,68.7,2.68,0.9812,0.0188,0.0,0.0,0.0,0.0,0.0,0.1275,0.1534,0.0965,0.0358,0.0423,0.2172,0.2468,0.0805,0.0695,-0.2326,0.202
04265_01115,42.65,11.15,14280,81.0,0.0,398.0,71.0,5.07,0.9912,0.0088,0.0,0.0,0.0,0.0,0.0,0.0939,0.153,0.162,0.0782,0.0686,0.1901,0.1599,0.0943,0.0117,-0.038,0.5648
04265_01125,42.65,11.25,14400,182.5,34.9,440.1,69.2,5.63,0.9579,0.0421,0.0,0.0,0.0,0.0,0.0,0.0626,0.1087,0.1442,0.1034,0.1203,0.1973,0.1989,0.0646,-0.1577,-0.0867,0.7981
04265_01135,42.65,11.35,14400,255.6,62.4,569.5,125.1,7.0,0.6538,0.3462,0.0,0.0,0.0,0.0,0.0,0.033,0.0897,0.2014,0.146,0.1271,0.2107,0.1527,0.0393,-0.2644,0.0409,0.8622
04265_01145,42.65,11.45,14400,187.9,62.6,479.4,75.5,5.53,0.9107,0.0893,0.0,0.0,0.0,0.0,0.0,0.0613,0.1166,0.153,0.1398,0.1139,0.1476,0.1729,0.0948,-0.112,-0.0108,0.7325
04265_01155,42.65,11.55,14520,274.6,126.8,575.5,81.3,6.26,0.6878,0.3122,0.0,0.0,0.0,0.0,0.0,0.0773,0.1024,0.1319,0.1192,0.1369,0.1377,0.1708,0.1239,-0.0842,-0.0675,0.7939
04265_01165,42.65,11.65,14280,301.2,168.0,531.2,57.4,5.45,0.5326,0.4674,0.0,0.0,0.0,0.0,0.0,0.069,0.03,0.0932,0.2007,0.1464,0.0905,0.1654,0.2048,-0.1237,-0.1257,0.595
04265_01175,42.65,11.75,14400,461.6,272.5,645.3,53.4,4.28,0.003,0.9863,0.0107,0.0,0.0,0.0,0.0,0.113,0.0858,0.0532,0.09,0.1443,0.1282,0.194,0.1915,0.0103,-0.2478,0.4976
04265_01185,42.65,11.85,14400,456.8,304.5,655.9,83.8,4.54,0.0,0.9759,0.0241,0.0,0.0,0.0,0.0,0.0575,0.1115,0.2926,0.182,0.0833,0.08,0.1102,0.0829,-0.0773,0.2825,0.6158
04265_01195,42.65,11.95,14400,389.0,304.5,688.2,111.7,2.75,0.0,0.9512,0.0488,0.0,0.0,0.0,0.0,0.0575,0.0585,0.0505,0.0758,0.2459,0.32,0.123,0.0687,-0.3878,-0.2613,0.3465
04265_01205,42.65,12.05,14520,523.2,305.3,640.3,53.3,4.16,0.0,0.9552,0.0448,0.0,0.0,0.0,0.0,0.1115,0.1276,0.1711,0.1463,0.0691,0.1169,0.1351,0.1223,0.0332,0.0658,0.5602
04265_01215,42.65,12.15,14280,303.5,92.0,519.6,93.4,8.37,0.5034,0.4966,0.0,0.0,0.0,0.0,0.0,0.1429,0.1958,0.1732,0.146,0.1142,0.0821,0.0519,0.0939,0.0722,0.2465,0.8146
04265_01225,42.65,12.25,14400,201.7,73.5,719.9,111.2,6.42,0.8485,0.1447,0.0068,0.0,0.0,0.0,0.0,0.0655,0.0719,0.096,0.0853,0.0838,0.212,0.2605,0.125,-0.0899,-0.3007,0.7107
04265_01235,42.65,12.35,14400,536.5,331.6,983.3,129.6,10.31,0.0,0.7076,0.2868,0.0056,0.0,0.0,0.0,0.0945,0.1472,0.2024,0.1015,0.0767,0.1654,0.1294,0.0829,-0.0102,0.0738,0.9135
04265_01245,42.65,12.45,14400,375.4,170.4,610.3,55.1,5.77,0.0412,0.9583,0.0006,0.0,0.0,0.0,0.0,0.1061,0.1387,0.1389,0.1639,0.1216,0.1085,0.1083,0.114,-0.0306,0.0897,0.7838
04265_01255,42.65,12.55,14520,433.6,153.8,1072.5,197.7,9.36,0.2659,0.4954,0.2167,0.022,0.0,0.0,0.0,0.0759,0.0846,0.106,0.1142,0.1116,0.1727,0.2139,0.1212,-0.0971,-0.1798,0.8706
04265_01265,42.65,12.65,14280,652.2,221.4,1115.7,178.3,16.22,0.0097,0.4141,0.4937,0.0824,0.0,0.0,0.0,0.1033,0.1472,0.1643,0.1076,0.103,0.1246,0.1608,0.0892,0.0036,0.0322,0.9758
04265_01275,42.65,12.75,14400,652.5,229.0,1326.6,226.7,17.03,0.0453,0.3976,0.4077,0.1407,0.0088,0.0,0.0,0.064,0.0974,0.1908,0.1248,0.1083,0.1299,0.1672,0.1177,-0.0819,0.007,0.9667
04265_01285,42.65,12.85,14400,919.1,245.0,1649.4,356.7,20.9,0.0383,0.2029,0.2026,0.3062,0.2485,0.0015,0.0,0.1348,0.1086,0.0626,0.0767,0.1054,0.1568,0.1965,0.1585,0.0569,-0.2307,0.9844
04265_01295,42.65,12.95,14400,1031.2,698.7,1577.1,167.4,14.25,0.0,0.0,0.2562,0.5692,0.1747,0.0,0.0,0.0769,0.1288,0.1813,0.1291,0.0999,0.106,0.1736,0.1045,-0.0293,0.0454,0.9463
04265_01305,42.65,13.05,14400,1133.4,696.8,1563.1,153.0,14.43,0.0,0.0,0.0442,0.5972,0.3586,0.0,0.0,0.1011,0.154,0.1203,0.1043,0.0756,0.1136,0.1948,0.1363,0.0743,-0.073,0.9068
04265_01315,42.65,13.15,14400,1331.3,841.9,1888.5,205.8,17.8,0.0,0.0,0.0117,0.2806,0.5967,0.1109,0.0,0.0926,0.1474,0.1459,0.143,0.0859,0.1441,0.1536,0.0875,-0.0329,0.0318,0.9812
04265_01325,42.65,13.25,14400,983.0,716.9,1468.2,112.6,11.23,0.0,0.0,0.2117,0.7409,0.0474,0.0,0.0,0.1005,0.1188,0.1807,0.1264,0.0825,0.112,0.1592,0.12,0.02,0.0328,0.9188
04265_01335,42.65,13.35,14400,1596.0,900.6,2438.4,395.1,19.22,0.0,0.0,0.0,0.2283,0.271,0.3088,0.1919,0.1371,0.0803,0.0507,0.067,0.0998,0.1928,0.2272,0.1451,0.0133,-0.3252,0.9919
04265_01345,42.65,13.45,14400,1410.7,746.4,2393.3,356.0,19.46,0.0,0.0,0.0278,0.3113,0.3772,0.1963,0.0874,0.1331,0.1638,0.1981,0.211,0.078,0.0491,0.0594,0.1075,0.0607,0.3003,0.9951
04265_01355,42.65,13.55,14400,875.1,432.6,1414.7,154.6,15.59,0.0,0.0381,0.514,0.429,0.0188,0.0,0.0,0.1256,0.1483,0.1263,0.1169,0.1346,0.1667,0.1101,0.0715,-0.0487,0.0338,0.9888
04265_01365,42.65,13.65,14400,527.5,217.3,1412.9,216.7,12.3,0.0524,0.7158,0.1537,0.0573,0.0208,0.0,0.0,0.0933,0.1251,0.1641,0.2261,0.1593,0.1125,0.0576,0.062,-0.1753,0.2389,0.9686
04265_01375,42.65,13.75,14400,251.0,115.2,526.2,76.1,8.28,0.7464,0.2536,0.0,0.0,0.0,0.0,0.0,0.1372,0.1547,0.1079,0.1696,0.1304,0.1082,0.0873,0.1048,-0.009,0.1018,0.8459
04265_01385,42.65,13.85,14400,197.3,53.4,482.9,86.8,8.18,0.8701,0.1299,0.0,0.0,0.0,0.0,0.0,0.1507,0.1638,0.1615,0.099,0.1001,0.1104,0.1045,0.11,0.0974,0.0912,0.8167
04265_01395,42.65,13.95,14400,112.9,2.7,298.1,58.3,5.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.1237,0.1208,0.1449,0.1297,0.1112,0.0969,0.1012,0.0186,0.0608,0.7091
04265_01405,42.65,14.05,14400,18.6,0.0,198.2,35.7,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2088,0.2088,0.1129,0.1331,0.1175,0.0571,0.0564,0.1054,0.1703,0.1948,0.2128
04275_01015,42.75,10.15,14399,224.4,0.0,993.1,251.0,11.73,0.6388,0.2593,0.0988,0.0031,0.0,0.0,0.0,0.1375,0.0684,0.0854,0.1111,0.1873,0.1447,0.1137,0.1519,-0.0805,-0.1074,0.6034
04275_01025,42.75,10.25,14520,78.1,-0.2,632.3,107.9,7.41,0.9552,0.0433,0.0015,0.0,0.0,0.0,0.0,0.1181,0.1349,0.1765,0.1324,0.147,0.0977,0.082,0.1114,-0.0241,0.1418,0.5477
04275_01035,42.75,10.35,14520,59.8,-1.0,496.3,89.1,6.02,0.9696,0.0304,0.0,0.0,0.0,0.0,0.0,0.1153,0.1198,0.1115,0.0948,0.123,0.1719,0.1546,0.109,-0.0366,-0.0927,0.5028
04275_01045,42.75,10.45,14520,26.5,-0.1,395.4,66.0,2.68,0.9871,0.0129,0.0,0.0,0.0,0.0,0.0,0.1249,0.1613,0.2004,0.1765,0.1423,0.106,0.0513,0.0373,-0.0779,0.2914,0.2216
04275_01075,42.75,10.75,14520,11.0,0.0,340.9,42.6,1.18,0.9972,0.0028,0.0,0.0,0.0,0.0,0.0,0.0605,0.0716,0.1882,0.1247,0.1587,0.2037,0.059,0.1336,-0.2032,0.0308,0.0933
04275_01085,42.75,10.85,14520,23.3,-0.4,383.3,56.8,2.3,0.9948,0.0052,0.0,0.0,0.0,0.0,0.0,0.0137,0.1116,0.1786,0.1257,0.1738,0.2109,0.1514,0.0343,-0.3079,0.0188,0.2006
04275_01095,42.75,10.95,14520,2.7,-2.5,84.3,6.4,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115,0.0423,0.1462,0.2846,0.2346,0.1769,0.0962,0.0077,-0.5227,0.1707,0.0179
04275_01105,42.75,11.05,14641,3.2,-1.0,20.0,2.4,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04275_01115,42.75,11.15,14399,33.4,3.8,197.5,33.2,2.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118,0.1311,0.0795,0.0668,0.083,0.1848,0.2206,0.1224,0.0185,-0.2263,0.2962
04275_01125,42.75,11.25,14520,139.1,13.0,457.0,88.4,5.55,0.9355,0.0645,0.0,0.0,0.0,0.0,0.0,0.1289,0.1611,0.0868,0.0327,0.0434,0.1654,0.2465,0.1351,0.1579,-0.243,0.7552
04275_01135,42.75,11.35,14520,347.3,72.4,648.0,130.5,8.29,0.3575,0.6342,0.0083,0.0,0.0,0.0,0.0,0.1413,0.1524,0.0961,0.0629,0.0824,0.1101,0.1697,0.1851,0.1814,-0.1352,0.9112
04275_01145,42.75,11.45,14520,479.1,204.5,807.9,113.3,9.05,0.0715,0.7893,0.1393,0.0,0.0,0.0,0.0,0.0778,0.1163,0.1542,0.13,0.1396,0.1898,0.1172,0.0751,-0.1586,0.021,0.955
04275_01155,42.75,11.55,14641,537.0,207.4,918.2,134.6,9.77,0.0314,0.6464,0.3213,0.001,0.0,0.0,0.0,0.0473,0.1168,0.1686,0.1008,0.1395,0.2065,0.1498,0.0706,-0.185,-0.0242,0.9729
04275_01165,42.75,11.65,14399,635.1,252.0,1092.3,194.9,9.96,0.0385,0.3863,0.5107,0.0646,0.0,0.0,0.0,0.0796,0.0773,0.0873,0.1453,0.1542,0.1864,0.1688,0.101,-0.1856,-0.1297,0.9544
04275_01175,42.75,11.75,14520,462.7,272.7,818.5,91.4,5.93,0.0216,0.89,0.0884,0.0,0.0,0.0,0.0,0.1126,0.1819,0.223,0.1598,0.0929,0.0679,0.0787,0.0832,0.0415,0.287,0.7292
04275_01185,42.75,11.85,14520,399.2,237.4,738.0,87.3,5.64,0.1879,0.7914,0.0207,0.0,0.0,0.0,0.0,0.1209,0.1011,0.1696,0.096,0.0673,0.1454,0.1798,0.1198,0.0373,-0.0555,0.6238
04275_01195,42.75,11.95,14520,456.3,171.5,696.8,109.5,7.13,0.1366,0.8454,0.018,0.0,0.0,0.0,0.0,0.1233,0.155,0.1261,0.1023,0.12,0.1455,0.1061,0.1217,0.0227,0.0142,0.6793
04275_01205,42.75,12.05,14641,282.2,119.0,566.3,123.2,6.72,0.6459,0.3541,0.0,0.0,0.0,0.0,0.0,0.1505,0.22,0.1862,0.0971,0.0862,0.1019,0.0734,0.0846,0.1386,0.2106,0.7232
04275_01215,42.75,12.15,14399,285.1,97.9,701.3,135.6,7.99,0.5927,0.3893,0.018,0.0,0.0,0.0,0.0,0.0604,0.0805,0.0719,0.1243,0.1416,0.199,0.2261,0.0961,-0.1928,-0.2259,0.8424
04275_01225,42.75,12.25,14520,376.3,96.0,741.8,153.3,9.62,0.349,0.5913,0.0598,0.0,0.0,0.0,0.0,0.0506,0.0617,0.1738,0.1512,0.1421,0.1788,0.1615,0.0804,-0.2312,-0.0226,0.8765
