cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,quota_padre,delta_quota,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
044162_011638,04415_01165,44.1625,11.6375,44.15,11.625,1.0,0.7861,0.06239,0.08556,0.0,0.0,0.0,0.0,561,524,0.93405,900,566.4,371.0,768.1,91.7,16.2,0.0,0.6144,0.3856,0.0,0.0,0.0,0.0,0.123,0.0716,0.1275,0.1577,0.066,0.0503,0.1499,0.2539,0.1407,-0.0764,0.9933,472.6,93.8,0.9787,mediterraneo,0.8693,0.8508,True
044162_011662,04415_01165,44.1625,11.6625,44.15,11.65,1.0,0.14414,0.09009,0.47387,0.0,0.0,0.0,0.06847,555,393,0.7081,900,489.8,287.5,699.4,81.5,16.75,0.0022,0.89,0.1078,0.0,0.0,0.0,0.0,0.0819,0.119,0.2278,0.2088,0.0909,0.0887,0.0662,0.1167,-0.052,0.2673,0.99,472.6,17.2,0.9347,mediterraneo,0.8547,0.7989,True
044162_011688,04415_01165,44.1625,11.6875,44.15,11.675,1.0,0.08649,0.0,0.26306,0.0,0.0,0.0,0.05586,555,194,0.34955,900,303.8,158.2,494.8,87.8,16.72,0.4856,0.5144,0.0,0.0,0.0,0.0,0.0,0.0205,0.1461,0.1804,0.1119,0.0685,0.1279,0.1747,0.1701,0.0008,-0.022,0.9733,472.6,-168.8,0.9624,mediterraneo,0.7043,0.6778,True
044162_011712,04415_01175,44.1625,11.7125,44.15,11.7,1.0,0.71607,0.0,0.075,0.0,0.0,0.0,0.0,560,443,0.79107,930,452.7,220.1,640.1,78.1,15.56,0.0226,0.9538,0.0237,0.0,0.0,0.0,0.0,0.1377,0.1085,0.167,0.1095,0.0293,0.051,0.1703,0.2267,0.2225,-0.0438,0.9914,383.0,69.7,0.9953,mediterraneo,0.8445,0.8405,True
044162_011738,04415_01175,44.1625,11.7375,44.15,11.725,1.0,0.53623,0.0,0.0,0.0,0.0,0.0,0.0,552,296,0.53623,870,436.7,247.7,650.2,92.3,15.89,0.0655,0.8908,0.0437,0.0,0.0,0.0,0.0,0.1591,0.1533,0.1103,0.1533,0.0592,0.0256,0.1649,0.1742,0.204,0.0208,0.9897,383.0,53.7,1.0,mediterraneo,0.8325,0.8325,True
044162_011762,04415_01175,44.1625,11.7625,44.15,11.75,1.0,0.22242,0.0,0.0,0.0,0.0,0.0,0.0,562,125,0.22242,900,376.1,196.7,569.9,75.1,13.68,0.1667,0.8333,0.0,0.0,0.0,0.0,0.0,0.1268,0.1619,0.1495,0.1948,0.1008,0.0951,0.0759,0.0951,0.0017,0.2129,0.9811,383.0,-6.9,1.0,mediterraneo,0.8,0.8,True
044162_011788,04415_01175,44.1625,11.7875,44.15,11.775,1.0,0.06193,0.0,0.0,0.0,0.0,0.0,0.01639,549,34,0.06193,900,273.6,155.7,449.5,77.5,13.2,0.6156,0.3844,0.0,0.0,0.0,0.0,0.0,0.079,0.1038,0.1486,0.2559,0.1462,0.1097,0.0696,0.0873,-0.1905,0.2097,0.9422,383.0,-109.4,1.0,mediterraneo,0.6653,0.6653,False
044162_011812,04415_01185,44.1625,11.8125,44.15,11.8,1.0,0.11586,0.0,0.0303,0.0,0.0,0.0,0.0,561,82,0.14616,900,259.9,126.0,492.7,92.1,12.01,0.6389,0.3611,0.0,0.0,0.0,0.0,0.0,0.1682,0.0889,0.064,0.1149,0.0699,0.0794,0.1363,0.2784,0.2373,-0.1799,0.9378,317.0,-57.1,0.9896,mediterraneo,0.6583,0.6515,True
044162_011838,04415_01185,44.1625,11.8375,44.15,11.825,1.0,0.36545,0.0,0.05818,0.0,0.0,0.0,0.0,550,233,0.42363,930,321.2,143.0,496.1,67.5,13.32,0.3882,0.6118,0.0,0.0,0.0,0.0,0.0,0.1281,0.167,0.1236,0.0768,0.0122,0.0958,0.1715,0.2249,0.2819,-0.1079,0.9656,317.0,4.2,0.9931,mediterraneo,0.7335,0.7284,True
044162_011862,04415_01185,44.1625,11.8625,44.15,11.85,1.0,0.40893,0.0,0.03393,0.0,0.0,0.0,0.01964,560,248,0.44286,870,321.9,200.1,449.9,59.6,12.2,0.3805,0.6195,0.0,0.0,0.0,0.0,0.0,0.0725,0.0561,0.2889,0.1696,0.0807,0.0901,0.1029,0.1392,-0.0495,0.19,0.9828,317.0,4.9,0.9962,mediterraneo,0.7358,0.733,True
044162_011888,04415_01185,44.1625,11.8875,44.15,11.875,1.0,0.11293,0.0,0.18944,0.0,0.0,0.0,0.18579,549,166,0.30237,900,255.5,132.3,433.1,62.1,11.71,0.7867,0.2133,0.0,0.0,0.0,0.0,0.0,0.1351,0.0647,0.1657,0.202,0.0817,0.0363,0.1226,0.1918,0.0807,0.0698,0.9789,317.0,-61.5,0.9687,mediterraneo,0.614,0.5948,True
044162_011912,04415_01195,44.1625,11.9125,44.15,11.9,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.20536,560,14,0.025,900,212.1,92.2,363.9,65.7,9.31,0.8978,0.1022,0.0,0.0,0.0,0.0,0.0,0.1785,0.203,0.0992,0.1575,0.2439,0.084,0.0047,0.0292,-0.0788,0.2802,0.9522,181.5,30.6,1.0,mediterraneo,0.5807,0.5807,False
044162_011938,04415_01195,44.1625,11.9375,44.15,11.925,1.0,0.05455,0.0,0.02545,0.0,0.0,0.0,0.0,550,44,0.08,900,130.1,61.8,288.1,56.8,7.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0704,0.1868,0.3783,0.0551,0.0,0.0352,0.2205,-0.0723,0.3118,0.7256,181.5,-51.4,0.9841,mediterraneo,0.55,0.5413,False
044162_011962,04415_01195,44.1625,11.9625,44.15,11.95,1.0,0.03929,0.0,0.05714,0.0,0.0,0.0,0.05,560,54,0.09643,930,154.2,59.2,285.2,50.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084,0.0771,0.0916,0.147,0.0699,0.0759,0.0506,0.3795,0.211,-0.1177,0.8925,181.5,-27.3,0.9704,mediterraneo,0.55,0.5337,False
044162_011988,04415_01195,44.1625,11.9875,44.15,11.975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,0,0.0,870,124.2,63.4,216.0,34.6,4.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.1554,0.3035,0.2084,0.181,0.0201,0.0,0.0201,-0.1134,0.5528,0.6287,181.5,-57.3,0.0,mediterraneo,0.55,0.0,False
044188_007412,04415_00745,44.1875,7.4125,44.175,7.4,1.0,0.0,0.0,0.0,0.0,0.00534,0.0,0.15658,562,0,0.0,870,2230.5,1634.8,2756.8,250.1,33.43,0.0,0.0,0.0,0.0,0.0,0.192,0.808,0.1578,0.1486,0.1083,0.0219,0.0069,0.3468,0.1336,0.076,0.0793,-0.2235,0.9977,2138.4,92.1,0.0,appenninico,0.0738,0.0,False
044188_007438,04415_00745,44.1875,7.4375,44.175,7.425,1.0,0.20471,0.0,0.04529,0.0,0.11957,0.0,0.25543,552,138,0.25,870,1768.4,1113.0,2726.0,389.7,34.49,0.0,0.0,0.0,0.0609,0.3011,0.3517,0.2862,0.1864,0.3245,0.3487,0.061,0.0,0.0023,0.0587,0.0184,0.3981,0.5633,0.9989,2138.4,-370.0,0.9909,appenninico,0.4281,0.4242,True
044188_007462,04415_00745,44.1875,7.4625,44.175,7.45,1.0,0.54069,0.11573,0.0,0.12116,0.00362,0.0,0.12477,553,363,0.65642,870,1686.0,1242.9,2215.0,258.4,27.47,0.0,0.0,0.0,0.0,0.431,0.4115,0.1575,0.0335,0.0554,0.0323,0.0,0.0716,0.246,0.4965,0.0647,-0.168,-0.6514,0.9954,2138.4,-452.4,0.9559,appenninico,0.493,0.4713,True
044188_007488,04415_00745,44.1875,7.4875,44.175,7.475,1.0,0.10536,0.10893,0.0125,0.43571,0.0,0.0,0.30893,560,127,0.22679,870,1784.2,1326.6,2274.1,227.4,26.02,0.0,0.0,0.0,0.0,0.2276,0.5736,0.1989,0.1115,0.3437,0.4069,0.0023,0.0034,0.0839,0.0241,0.0241,0.3282,0.5714,1.0,2138.4,-354.2,0.8772,appenninico,0.3695,0.3241,True
044188_007512,04415_00755,44.1875,7.5125,44.175,7.5,1.0,0.4792,0.0,0.0,0.04702,0.0,0.0,0.41049,553,265,0.4792,870,1647.3,1224.4,2136.9,227.6,25.39,0.0,0.0,0.0,0.0,0.4471,0.4931,0.0598,0.1488,0.2226,0.1684,0.0,0.0,0.0,0.1742,0.286,0.5278,-0.0535,0.9966,1659.0,-11.7,1.0,appenninico,0.5292,0.5292,True
044188_007538,04415_00755,44.1875,7.5375,44.175,7.525,1.0,0.36594,0.0,0.0,0.16486,0.15399,0.0,0.06341,552,202,0.36594,870,1662.3,1254.9,2168.1,186.0,25.96,0.0,0.0,0.0,0.0,0.4023,0.5402,0.0575,0.0529,0.1931,0.2701,0.1575,0.0506,0.0011,0.0701,0.2046,0.1551,0.3062,1.0,1659.0,3.3,1.0,appenninico,0.5052,0.5052,True
044188_007562,04415_00755,44.1875,7.5625,44.175,7.55,1.0,0.6032,0.0,0.0,0.04982,0.0,0.0,0.16192,562,339,0.6032,870,1254.2,1026.3,1572.2,109.1,19.18,0.0,0.0,0.0,0.2977,0.7023,0.0,0.0,0.0808,0.1282,0.2171,0.2067,0.1189,0.0381,0.0612,0.149,-0.0207,0.2694,0.9954,1659.0,-404.8,1.0,appenninico,0.8947,0.8947,True
044188_007588,04415_00755,44.1875,7.5875,44.175,7.575,1.0,0.6721,0.0,0.0,0.0,0.0,0.0,0.21196,552,371,0.6721,870,1322.3,1005.8,1682.8,160.7,19.08,0.0,0.0,0.0,0.2586,0.6862,0.0552,0.0,0.271,0.1626,0.015,0.0,0.0,0.075,0.218,0.2584,0.5309,-0.3246,0.9966,1659.0,-336.7,1.0,appenninico,0.8584,0.8584,True
044188_007612,04415_00765,44.1875,7.6125,44.175,7.6,1.0,0.32971,0.0,0.0,0.0,0.0,0.0,0.01812,552,182,0.32971,870,1763.2,1295.3,2349.9,257.9,28.14,0.0,0.0,0.0,0.0,0.3402,0.4264,0.2333,0.1243,0.0725,0.0012,0.0,0.0023,0.3049,0.3165,0.1784,0.0883,-0.634,0.9989,1861.9,-98.7,1.0,appenninico,0.4218,0.4218,True
044188_007638,04415_00765,44.1875,7.6375,44.175,7.625,0.9353,0.00536,0.16071,0.0,0.13036,0.0,0.0,0.00357,560,93,0.16607,870,2091.8,1461.0,2487.5,191.8,22.46,0.0,0.0,0.0,0.0,0.0172,0.3207,0.6621,0.1796,0.2862,0.1703,0.0533,0.0243,0.0521,0.1182,0.1159,0.3675,0.1667,0.992,1861.9,229.9,0.7581,appenninico,0.1241,0.0941,False
044188_007662,04415_00765,44.1875,7.6625,44.175,7.65,0.9323,0.0,0.11212,0.04521,0.06329,0.0,0.0,0.37432,553,87,0.15733,870,1908.0,1363.2,2449.7,255.8,24.81,0.0,0.0,0.0,0.0,0.1552,0.4632,0.3816,0.2477,0.2315,0.1238,0.0116,0.0116,0.0706,0.1609,0.1424,0.4605,-0.0135,0.9931,1861.9,46.1,0.8075,appenninico,0.2785,0.2249,True
044188_007688,04415_00765,44.1875,7.6875,44.175,7.675,0.9912,0.0,0.05576,0.0,0.08273,0.23561,0.0,0.20144,556,31,0.05576,870,1986.1,1480.2,2516.4,220.9,26.39,0.0,0.0,0.0,0.0,0.0299,0.5149,0.4552,0.2509,0.0564,0.0046,0.0023,0.0092,0.16,0.2417,0.275,0.3658,-0.5148,0.9989,1861.9,124.2,0.75,appenninico,0.189,0.1417,False
044188_007712,04415_00775,44.1875,7.7125,44.175,7.7,1.0,0.0,0.0,0.0,0.53777,0.0,0.0,0.09892,556,0,0.0,870,2138.9,1761.7,2545.7,138.5,19.62,0.0,0.0,0.0,0.0,0.0,0.1701,0.8299,0.1299,0.1558,0.2786,0.1476,0.0649,0.0201,0.046,0.157,0.1635,0.3343,0.9736,1774.8,364.1,0.0,appenninico,0.0676,0.0,False
044188_007738,04415_00775,44.1875,7.7375,44.175,7.725,1.0,0.0,0.0,0.0,0.48732,0.06522,0.0,0.07971,552,0,0.0,870,1979.3,1640.1,2597.5,208.3,22.73,0.0,0.0,0.0,0.0,0.0,0.5644,0.4356,0.1916,0.288,0.1312,0.0,0.0279,0.1731,0.0964,0.0918,0.3231,0.0469,0.9897,1774.8,204.5,0.0,appenninico,0.178,0.0,False
044188_007762,04415_00775,44.1875,7.7625,44.175,7.75,1.0,0.0,0.0,0.0,0.66488,0.00713,0.0,0.13904,561,0,0.0,870,2101.7,1821.7,2406.0,140.4,18.11,0.0,0.0,0.0,0.0,0.0,0.2874,0.7126,0.0487,0.1369,0.0464,0.0058,0.1183,0.3666,0.1787,0.0986,-0.1508,-0.3968,0.9908,1774.8,326.9,0.0,appenninico,0.1005,0.0,False
044188_007788,04415_00775,44.1875,7.7875,44.175,7.775,1.0,0.0,0.0,0.0,0.00363,0.0,0.0,0.33394,551,0,0.0,870,2182.5,1693.5,2571.3,141.4,21.38,0.0,0.0,0.0,0.0,0.0,0.0943,0.9057,0.1452,0.2177,0.2442,0.0956,0.0242,0.0392,0.0922,0.1417,0.2917,0.2486,0.9977,1774.8,407.7,0.0,appenninico,0.0464,0.0,False
044188_007812,04415_00785,44.1875,7.8125,44.175,7.8,1.0,0.0,0.22801,0.0,0.0,0.0,0.0,0.50269,557,127,0.22801,870,1997.9,1598.0,2377.7,187.5,24.18,0.0,0.0,0.0,0.0,0.0023,0.5069,0.4908,0.128,0.2145,0.2238,0.1015,0.0554,0.0035,0.0704,0.203,0.3066,0.2389,0.9966,1496.2,501.7,0.75,appenninico,0.1638,0.1228,True
044188_007838,04415_00785,44.1875,7.8375,44.175,7.825,1.0,0.26079,0.0,0.0,0.23201,0.28777,0.0,0.21403,556,145,0.26079,870,1806.1,1305.3,2237.4,228.5,26.88,0.0,0.0,0.0,0.0,0.2069,0.5598,0.2333,0.1471,0.0828,0.1552,0.0494,0.0437,0.0092,0.2069,0.3057,0.3463,-0.208,1.0,1496.2,309.9,1.0,appenninico,0.3485,0.3485,True
044188_007862,04415_00785,44.1875,7.8625,44.175,7.85,1.0,0.16486,0.0,0.0,0.61232,0.19022,0.0,0.0,552,91,0.16486,870,1894.2,1547.1,2168.7,130.6,22.97,0.0,0.0,0.0,0.0,0.0149,0.7609,0.2241,0.2023,0.1376,0.1318,0.1249,0.1572,0.0543,0.0382,0.1538,0.1326,0.1342,0.9943,1496.2,398.0,1.0,appenninico,0.2454,0.2454,True
044188_007888,04415_00785,44.1875,7.8875,44.175,7.875,1.0,0.02674,0.0,0.00891,0.66488,0.00891,0.0,0.01783,561,20,0.03565,870,1823.1,1356.6,2152.1,173.7,22.58,0.0,0.0,0.0,0.0,0.1069,0.708,0.1851,0.1818,0.1185,0.0967,0.1749,0.2704,0.0875,0.0345,0.0357,-0.1724,0.1908,0.9989,1496.2,326.9,0.9875,appenninico,0.307,0.3032,False
044188_007912,04415_00795,44.1875,7.9125,44.175,7.9,1.0,0.03811,0.0,0.0,0.58802,0.0,0.0,0.12341,551,21,0.03811,870,1778.4,1410.8,2126.1,158.0,24.57,0.0,0.0,0.0,0.0,0.1483,0.7609,0.0908,0.1338,0.1038,0.0588,0.1949,0.1995,0.1488,0.0842,0.0761,-0.1783,0.0249,0.9966,1148.7,629.7,1.0,appenninico,0.3561,0.3561,False
044188_007938,04415_00795,44.1875,7.9375,44.175,7.925,1.0,0.45811,0.0,0.0,0.08021,0.0,0.0,0.18538,561,257,0.45811,870,1536.0,1046.8,1938.6,178.6,23.83,0.0,0.0,0.0,0.046,0.5655,0.3885,0.0,0.077,0.2011,0.1517,0.1931,0.3069,0.0701,0.0,0.0,-0.2682,0.417,1.0,1148.7,387.3,1.0,appenninico,0.6432,0.6432,True
044188_007962,04415_00795,44.1875,7.9625,44.175,7.95,1.0,0.7441,0.0,0.0,0.0,0.0,0.0,0.01089,551,410,0.7441,870,1156.1,761.1,1556.9,184.2,24.48,0.0,0.0,0.0805,0.5126,0.4069,0.0,0.0,0.1874,0.2,0.077,0.331,0.1989,0.0,0.0,0.0057,-0.1045,0.4865,1.0,1148.7,7.4,1.0,appenninico,0.9349,0.9349,True
044188_007988,04415_00795,44.1875,7.9875,44.175,7.975,1.0,0.78891,0.0,0.0161,0.0,0.0,0.0,0.0,559,450,0.80501,870,802.7,602.7,1128.3,134.7,20.3,0.0,0.0,0.7333,0.2667,0.0,0.0,0.0,0.159,0.0819,0.1115,0.1874,0.2622,0.0427,0.0344,0.121,-0.1269,0.1839,0.969,1148.7,-346.0,0.999,appenninico,0.9633,0.9623,True
044188_008012,04415_00805,44.1875,8.0125,44.175,8.0,1.0,0.93659,0.0,0.0,0.0,0.0,0.0,0.0,552,517,0.93659,870,806.2,582.5,1162.1,139.8,21.48,0.0,0.0552,0.6575,0.2874,0.0,0.0,0.0,0.1639,0.1756,0.0913,0.0609,0.0656,0.0316,0.2272,0.1838,0.3071,-0.1153,0.9816,777.0,29.2,1.0,appenninico,0.9451,0.9451,True
044188_008038,04415_00805,44.1875,8.0375,44.175,8.025,1.0,0.614,0.00359,0.21544,0.0,0.0,0.0,0.02873,557,464,0.83303,870,792.6,597.1,1044.1,100.7,15.39,0.0,0.0034,0.8161,0.1805,0.0,0.0,0.0,0.1607,0.2421,0.1141,0.014,0.0407,0.1385,0.1211,0.1688,0.3016,-0.0408,0.9874,777.0,15.6,0.986,appenninico,0.9578,0.9444,True
044188_008062,04415_00805,44.1875,8.0625,44.175,8.05,1.0,0.64982,0.07581,0.15523,0.0,0.0,0.0,0.11913,554,488,0.88086,870,977.6,726.1,1225.4,116.3,17.44,0.0,0.0,0.2828,0.6931,0.0241,0.0,0.0,0.0831,0.0381,0.0346,0.0635,0.2055,0.1594,0.2552,0.1605,-0.1303,-0.3698,0.9954,777.0,200.6,0.9697,appenninico,0.9822,0.9524,True
044188_008088,04415_00805,44.1875,8.0875,44.175,8.075,1.0,0.85996,0.0,0.08797,0.0,0.0,0.0,0.05206,557,528,0.94793,899,989.3,788.4,1201.8,89.3,15.12,0.0,0.0,0.1824,0.8154,0.0022,0.0,0.0,0.1096,0.1819,0.2124,0.1379,0.0689,0.0508,0.1209,0.1175,0.1113,0.199,0.9844,777.0,212.3,0.9954,appenninico,0.9906,0.986,True
044188_008113,04415_00815,44.1875,8.1125,44.175,8.1,1.0,0.88989,0.0,0.0,0.0,0.0,0.0,0.0,554,493,0.88989,841,848.5,682.9,1165.4,101.4,14.01,0.0,0.0,0.7289,0.2711,0.0,0.0,0.0,0.1429,0.2405,0.3321,0.1282,0.0305,0.0,0.0379,0.0879,0.2546,0.5118,0.9738,649.7,198.8,1.0,appenninico,0.9636,0.9636,True
044188_008137,04415_00815,44.1875,8.1375,44.175,8.125,1.0,0.33393,0.0,0.09874,0.0,0.0,0.0,0.0,557,241,0.43267,870,767.2,686.9,1020.1,64.2,10.3,0.0,0.0,0.9471,0.0529,0.0,0.0,0.0,0.0927,0.2097,0.0414,0.03,0.127,0.2867,0.1469,0.0656,-0.0595,-0.2001,0.8057,649.7,117.5,0.9886,appenninico,0.9526,0.9417,True
044188_008162,04415_00815,44.1875,8.1625,44.175,8.15,1.0,0.73285,0.0,0.22202,0.0,0.0,0.0,0.0,554,529,0.95487,870,939.4,739.5,1284.6,135.5,15.46,0.0,0.0,0.4609,0.492,0.0471,0.0,0.0,0.0804,0.0154,0.0059,0.0437,0.1466,0.2671,0.3026,0.1383,-0.1982,-0.5567,0.9724,649.7,289.7,0.9884,appenninico,0.9699,0.9586,True
044188_008188,04415_00815,44.1875,8.1875,44.175,8.175,1.0,0.95863,0.0,0.0,0.0,0.0,0.0,0.04137,556,533,0.95863,870,1038.7,434.3,1375.1,170.2,22.47,0.0,0.0207,0.1575,0.669,0.1529,0.0,0.0,0.1982,0.1486,0.1832,0.1486,0.076,0.0438,0.0495,0.1521,0.2081,0.1982,0.9977,649.7,389.0,1.0,appenninico,0.961,0.961,True
044188_008212,04415_00825,44.1875,8.2125,44.175,8.2,1.0,0.76492,0.0,0.01808,0.0,0.0,0.0,0.217,553,433,0.783,899,735.5,286.8,1155.2,173.1,23.64,0.0011,0.2414,0.574,0.1835,0.0,0.0,0.0,0.136,0.3634,0.1115,0.2564,0.0557,0.0,0.0078,0.0691,0.1901,0.4972,0.9978,209.6,525.9,0.9988,appenninico,0.8739,0.8729,True
044188_008238,04415_00825,44.1875,8.2375,44.175,8.225,1.0,0.05376,0.0,0.29211,0.0,0.0,0.0,0.37097,558,193,0.34587,841,319.3,93.1,666.3,113.5,18.16,0.4661,0.5208,0.0131,0.0,0.0,0.0,0.0,0.0167,0.1924,0.1577,0.2784,0.1637,0.1004,0.0645,0.0263,-0.2682,0.3435,0.9952,209.6,109.7,0.9578,mediterraneo,0.7108,0.6808,True
044188_008262,04415_00825,44.1875,8.2625,44.175,8.25,1.0,0.0,0.0,0.23273,0.0,0.0,0.0,0.14182,550,128,0.23273,870,227.7,37.1,463.9,106.2,14.19,0.7391,0.2609,0.0,0.0,0.0,0.0,0.0,0.0174,0.1367,0.051,0.146,0.3592,0.1889,0.095,0.0058,-0.4968,0.0246,0.992,209.6,18.1,0.95,mediterraneo,0.6283,0.5969,True
044188_008288,04415_00825,44.1875,8.2875,44.175,8.275,1.0,0.0,0.0625,0.475,0.0,0.0,0.01429,0.08036,560,301,0.5375,870,193.5,47.0,402.0,69.8,13.94,0.9218,0.0782,0.0,0.0,0.0,0.0,0.0,0.076,0.2047,0.1591,0.1053,0.1368,0.1591,0.1216,0.0374,-0.0965,0.1252,0.9828,209.6,-16.1,0.9267,mediterraneo,0.5735,0.5315,True
044188_008312,04415_00835,44.1875,8.3125,44.175,8.3,1.0,0.59672,0.0,0.01095,0.0,0.0,0.0,0.04197,548,333,0.60767,870,152.0,12.2,376.3,91.5,18.5,0.923,0.077,0.0,0.0,0.0,0.0,0.0,0.0436,0.225,0.2191,0.0459,0.0459,0.3074,0.1001,0.013,-0.0631,0.0714,0.9759,51.4,100.6,0.9991,mediterraneo,0.5731,0.5726,True
044188_008338,04415_00835,44.1875,8.3375,44.175,8.325,1.0,0.68214,0.0,0.0,0.0,0.0,0.0,0.04286,560,382,0.68214,899,188.5,11.1,362.7,96.4,13.01,0.901,0.099,0.0,0.0,0.0,0.0,0.0,0.0133,0.0326,0.244,0.128,0.1377,0.2295,0.2138,0.0012,-0.3916,-0.0124,0.921,51.4,137.1,1.0,mediterraneo,0.5797,0.5797,True
044188_008362,04415_00835,44.1875,8.3625,44.175,8.35,0.9757,0.27605,0.0,0.18464,0.0,0.0,0.0,0.0,547,252,0.46069,841,168.4,0.0,313.9,96.5,15.52,0.9822,0.0178,0.0,0.0,0.0,0.0,0.0,0.017,0.0471,0.1163,0.2092,0.1098,0.1098,0.2902,0.1007,-0.2191,-0.1419,0.9096,51.4,117.0,0.98,mediterraneo,0.5553,0.5442,True
044188_008388,04415_00835,44.1875,8.3875,44.175,8.375,0.7772,0.03929,0.0,0.29107,0.0,0.0,0.13393,0.04107,560,185,0.33036,870,181.1,0.0,370.6,123.2,9.19,0.8529,0.1471,0.0,0.0,0.0,0.0,0.0,0.0327,0.0202,0.0871,0.2006,0.4059,0.1369,0.0871,0.0295,-0.5838,0.0611,0.7391,51.4,129.7,0.9559,mediterraneo,0.5941,0.5679,True
044188_009612,04415_00965,44.1875,9.6125,44.175,9.6,1.0,0.11287,0.0,0.11111,0.0,0.0,0.0,0.30688,567,127,0.22398,841,237.7,13.3,625.2,144.8,18.68,0.6766,0.3199,0.0036,0.0,0.0,0.0,0.0,0.0061,0.0666,0.2591,0.3075,0.1792,0.1005,0.0678,0.0133,-0.4218,0.3855,0.9822,189.7,48.0,0.9752,mediterraneo,0.6473,0.6312,True
044188_009638,04415_00965,44.1875,9.6375,44.175,9.625,1.0,0.04049,0.35211,0.28697,0.0,0.0,0.0,0.0,568,386,0.67957,870,273.2,22.8,709.9,175.6,18.71,0.5943,0.3552,0.0506,0.0,0.0,0.0,0.0,0.0104,0.0,0.0139,0.0707,0.1669,0.3453,0.2851,0.1078,-0.3777,-0.5441,0.992,189.7,83.5,0.8494,mediterraneo,0.6743,0.5728,True
044188_009662,04415_00965,44.1875,9.6625,44.175,9.65,1.0,0.39929,0.01248,0.54011,0.0,0.0,0.0,0.0,561,534,0.95188,870,519.8,344.8,685.5,67.6,15.69,0.0,0.8667,0.1333,0.0,0.0,0.0,0.0,0.1067,0.1369,0.2111,0.1183,0.0963,0.0928,0.0951,0.1427,0.0698,0.141,0.9908,189.7,330.1,0.9684,mediterraneo,0.8567,0.8296,True
044188_009688,04415_00965,44.1875,9.6875,44.175,9.675,1.0,0.56964,0.0,0.43036,0.0,0.0,0.0,0.0,560,560,1.0,870,438.3,243.3,622.8,84.0,18.43,0.0471,0.9345,0.0184,0.0,0.0,0.0,0.0,0.2133,0.0979,0.1387,0.1725,0.1375,0.0245,0.0583,0.1573,0.1103,0.1471,0.9862,189.7,248.6,0.9785,mediterraneo,0.8368,0.8188,True
044188_009712,04415_00975,44.1875,9.7125,44.175,9.7,1.0,0.24638,0.0,0.51812,0.0,0.0,0.0,0.13949,552,422,0.7645,899,302.8,158.2,593.7,99.5,14.29,0.6162,0.3838,0.0,0.0,0.0,0.0,0.0,0.2009,0.1952,0.1461,0.1975,0.1233,0.0342,0.0377,0.0651,0.1064,0.3325,0.9744,305.2,-2.4,0.9661,mediterraneo,0.6651,0.6426,True
044188_009738,04415_00975,44.1875,9.7375,44.175,9.725,1.0,0.13333,0.0,0.67963,0.0,0.0,0.0,0.03333,540,439,0.81296,841,210.1,122.4,334.5,41.8,10.91,0.9762,0.0238,0.0,0.0,0.0,0.0,0.0,0.1512,0.0917,0.0991,0.197,0.1103,0.0595,0.1611,0.1301,0.0178,0.0054,0.9596,305.2,-95.1,0.9582,mediterraneo,0.5571,0.5338,True
044188_009762,04415_00975,44.1875,9.7625,44.175,9.75,1.0,0.30185,0.0,0.55185,0.0,0.0,0.0,0.03148,540,461,0.8537,870,159.5,60.5,376.8,68.2,12.36,0.9644,0.0356,0.0,0.0,0.0,0.0,0.0,0.062,0.0782,0.1824,0.2519,0.0819,0.0223,0.1266,0.1948,-0.0306,0.1464,0.9264,305.2,-145.7,0.9677,mediterraneo,0.5607,0.5426,True
044188_009788,04415_00975,44.1875,9.7875,44.175,9.775,1.0,0.04444,0.0,0.50926,0.0,0.0,0.0,0.0,540,299,0.5537,870,147.6,56.2,409.1,70.7,12.3,0.9678,0.0322,0.0,0.0,0.0,0.0,0.0,0.2266,0.1178,0.1805,0.1626,0.0359,0.0154,0.1152,0.146,0.2667,0.1519,0.8977,305.2,-157.6,0.954,mediterraneo,0.5597,0.534,True
044188_009812,04415_00985,44.1875,9.8125,44.175,9.8,1.0,0.36852,0.0,0.44444,0.0,0.0,0.0,0.02037,540,439,0.81296,870,225.9,44.0,529.3,138.4,14.2,0.6747,0.3253,0.0,0.0,0.0,0.0,0.0,0.1818,0.1094,0.0817,0.0211,0.0119,0.0514,0.2569,0.2859,0.4141,-0.315,0.8724,136.1,89.8,0.9727,mediterraneo,0.6476,0.6299,True
