cell_id,lat,lon,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac
044362_007862,44.3625,7.8625,1.0,0.13818,0.0,0.0,0.0,0.0,0.0,0.0,550,76,0.13818
044362_007888,44.3625,7.8875,1.0,0.53309,0.0,0.0,0.0,0.0,0.0,0.0,559,298,0.53309
044362_007912,44.3625,7.9125,1.0,0.4562,0.0,0.0,0.0,0.0,0.0,0.0,548,250,0.4562
044362_007938,44.3625,7.9375,1.0,0.79428,0.0,0.0,0.0,0.0,0.0,0.0,559,444,0.79428
044362_007962,44.3625,7.9625,1.0,0.60949,0.0,0.0,0.0,0.0,0.0,0.0,548,334,0.60949
044362_007988,44.3625,7.9875,1.0,0.17235,0.0,0.0,0.0,0.0,0.0,0.0,557,96,0.17235
044362_008012,44.3625,8.0125,1.0,0.18182,0.0,0.23818,0.0,0.0,0.0,0.0,550,231,0.42
044362_008038,44.3625,8.0375,1.0,0.60791,0.0,0.04317,0.0,0.0,0.0,0.0,556,362,0.65108
044362_008062,44.3625,8.0625,1.0,0.68841,0.0,0.09601,0.0,0.0,0.0,0.0,552,433,0.78442
044362_008088,44.3625,8.0875,1.0,0.32007,0.0,0.30741,0.0,0.0,0.0,0.0,553,347,0.62748
044362_008113,44.3625,8.1125,1.0,0.76673,0.0,0.02351,0.0,0.0,0.0,0.0,553,437,0.79024
044362_008137,44.3625,8.1375,1.0,0.59494,0.0,0.0,0.0,0.0,0.0,0.0,553,329,0.59494
044362_008162,44.3625,8.1625,1.0,0.53526,0.0,0.0,0.0,0.0,0.0,0.01447,553,296,0.53526
044362_008188,44.3625,8.1875,1.0,0.29964,0.0,0.0,0.0,0.0,0.0,0.22202,554,166,0.29964
044362_008212,44.3625,8.2125,1.0,0.40942,0.0,0.0,0.0,0.0,0.0,0.20109,552,226,0.40942
044362_008238,44.3625,8.2375,1.0,0.30991,0.0,0.0,0.0,0.0,0.0,0.15495,555,172,0.30991
044362_008262,44.3625,8.2625,1.0,0.44545,0.0,0.03818,0.0,0.0,0.0,0.22727,550,266,0.48363
044362_008288,44.3625,8.2875,1.0,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,560,147,0.2625
044362_008312,44.3625,8.3125,1.0,0.70985,0.0,0.0,0.0,0.0,0.0,0.0,548,389,0.70985
044362_008338,44.3625,8.3375,1.0,0.87143,0.0,0.0,0.0,0.0,0.0,0.0,560,488,0.87143
044362_008362,44.3625,8.3625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548,548,1.0
044362_008388,44.3625,8.3875,1.0,0.93571,0.0,0.0,0.0,0.0,0.0,0.0,560,524,0.93571
044362_008412,44.3625,8.4125,1.0,0.79566,0.0,0.0,0.0,0.0,0.0,0.0,553,440,0.79566
044362_008438,44.3625,8.4375,1.0,0.90975,0.0,0.03249,0.0,0.0,0.0,0.04874,554,522,0.94224
044362_008462,44.3625,8.4625,1.0,0.39107,0.0,0.39464,0.0,0.0,0.0,0.0,560,440,0.78571
044362_008488,44.3625,8.4875,1.0,0.5521,0.0,0.27239,0.0,0.0,0.00183,0.0,547,451,0.82449
044362_008512,44.3625,8.5125,1.0,0.28929,0.0,0.56964,0.0,0.0,0.06964,0.0,560,481,0.85893
044362_008538,44.3625,8.5375,1.0,0.098,0.0,0.44828,0.0,0.0,0.0,0.04174,551,301,0.54628
044362_008562,44.3625,8.5625,0.9099,0.05225,0.0,0.18198,0.0,0.0,0.0,0.05946,555,130,0.23423
044362_008588,44.3625,8.5875,0.5871,0.0,0.0,0.11807,0.0,0.0,0.33453,0.0,559,66,0.11807
044362_009112,44.3625,9.1125,0.3138,0.10517,0.0,0.0,0.0,0.0,0.0,0.0,542,57,0.10517
044362_009138,44.3625,9.1375,0.6173,0.17857,0.0,0.0,0.0,0.0,0.0,0.0,560,100,0.17857
044362_009162,44.3625,9.1625,0.9939,0.59107,0.0,0.0,0.0,0.0,0.0,0.0,560,331,0.59107
044362_009188,44.3625,9.1875,1.0,0.63036,0.0,0.0,0.0,0.0,0.0,0.03393,560,353,0.63036
044362_009212,44.3625,9.2125,1.0,0.37385,0.0,0.0,0.0,0.0,0.0,0.0,543,203,0.37385
044362_009238,44.3625,9.2375,1.0,0.57895,0.0,0.0,0.0,0.0,0.0,0.00181,551,319,0.57895
044362_009262,44.3625,9.2625,1.0,0.88571,0.0,0.0,0.0,0.0,0.0,0.05536,560,496,0.88571
044362_009288,44.3625,9.2875,1.0,0.83036,0.0,0.0,0.0,0.0,0.0,0.0,560,465,0.83036
044362_009312,44.3625,9.3125,1.0,0.53036,0.0,0.0,0.0,0.0,0.0,0.06071,560,297,0.53036
044362_009338,44.3625,9.3375,1.0,0.57798,0.04954,0.02018,0.0,0.0,0.0,0.06789,545,353,0.6477
044362_009362,44.3625,9.3625,1.0,0.42173,0.0,0.44567,0.0,0.0,0.0,0.01657,543,471,0.8674
044362_009388,44.3625,9.3875,1.0,0.56607,0.0,0.31786,0.0,0.0,0.0,0.0,560,495,0.88393
044362_009412,44.3625,9.4125,1.0,0.60714,0.0,0.05714,0.0,0.0,0.0,0.24464,560,372,0.66428
044362_009438,44.3625,9.4375,1.0,0.38214,0.11071,0.0,0.09107,0.0,0.0,0.39464,560,276,0.49285
044362_009462,44.3625,9.4625,1.0,0.50536,0.0,0.0,0.05714,0.0,0.0,0.18393,560,283,0.50536
044362_009488,44.3625,9.4875,1.0,0.45652,0.10507,0.0,0.28261,0.0,0.0,0.12862,552,310,0.56159
044362_009512,44.3625,9.5125,1.0,0.47672,0.18622,0.12849,0.15642,0.0,0.0,0.05214,537,425,0.79143
044362_009538,44.3625,9.5375,1.0,0.38148,0.0,0.03519,0.18704,0.0,0.0,0.04259,540,225,0.41667
044362_009562,44.3625,9.5625,1.0,0.85018,0.0,0.0,0.0,0.0,0.0,0.0,554,471,0.85018
044362_009588,44.3625,9.5875,1.0,0.36216,0.0,0.0,0.0,0.0,0.0,0.0,555,201,0.36216
044362_009612,44.3625,9.6125,1.0,0.62025,0.0,0.0,0.0,0.0,0.0,0.14105,553,343,0.62025
044362_009638,44.3625,9.6375,1.0,0.72939,0.0,0.05376,0.0,0.0,0.0,0.21685,558,437,0.78315
044362_009662,44.3625,9.6625,1.0,0.85179,0.0,0.0,0.0,0.0,0.0,0.14821,560,477,0.85179
044362_009688,44.3625,9.6875,1.0,0.75714,0.0,0.1125,0.0,0.0,0.0,0.13036,560,487,0.86964
044362_009712,44.3625,9.7125,1.0,0.84821,0.0,0.00536,0.0,0.0,0.0,0.03393,560,478,0.85357
044362_009738,44.3625,9.7375,1.0,0.54495,0.15963,0.0,0.08257,0.0,0.0,0.0,545,384,0.70458
044362_009762,44.3625,9.7625,1.0,0.48889,0.04444,0.0,0.0537,0.0,0.0,0.0,540,288,0.53333
044362_009788,44.3625,9.7875,1.0,0.82593,0.0,0.0,0.0,0.0,0.0,0.0,540,446,0.82593
044362_009812,44.3625,9.8125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,540,540,1.0
044362_009838,44.3625,9.8375,1.0,0.90741,0.0,0.0,0.0,0.0,0.0,0.0,540,490,0.90741
044362_009862,44.3625,9.8625,1.0,0.4955,0.0,0.18198,0.0,0.0,0.0,0.0,555,376,0.67748
044362_009888,44.3625,9.8875,1.0,0.25893,0.0,0.075,0.0,0.0,0.0,0.03929,560,187,0.33393
044362_009912,44.3625,9.9125,1.0,0.49643,0.0,0.0,0.0,0.0,0.0,0.03214,560,278,0.49643
044362_009938,44.3625,9.9375,1.0,0.54464,0.0,0.0,0.0,0.0,0.0,0.0,560,305,0.54464
044362_009962,44.3625,9.9625,1.0,0.65179,0.0,0.0,0.0,0.0,0.0,0.0,560,365,0.65179
044362_009988,44.3625,9.9875,1.0,0.92857,0.0,0.01071,0.04464,0.0,0.0,0.0,560,526,0.93928
044362_010012,44.3625,10.0125,1.0,0.97143,0.0,0.02857,0.0,0.0,0.0,0.0,560,560,1.0
044362_010038,44.3625,10.0375,1.0,0.8375,0.0,0.0,0.1625,0.0,0.0,0.0,560,469,0.8375
044362_010062,44.3625,10.0625,1.0,0.50893,0.0,0.0,0.42857,0.0,0.0,0.0625,560,285,0.50893
044362_010088,44.3625,10.0875,1.0,0.55,0.0,0.02321,0.42679,0.0,0.0,0.0,560,321,0.57321
044362_010112,44.3625,10.1125,1.0,0.79821,0.0,0.00179,0.16964,0.0,0.0,0.03036,560,448,0.8
044362_010138,44.3625,10.1375,1.0,0.86126,0.0,0.0,0.00901,0.0,0.0,0.0,555,478,0.86126
044362_010162,44.3625,10.1625,1.0,0.83148,0.0,0.0,0.05,0.0,0.0,0.08333,540,449,0.83148
044362_010188,44.3625,10.1875,1.0,0.8037,0.0,0.04815,0.0,0.0,0.0,0.03889,540,460,0.85185
044362_010212,44.3625,10.2125,1.0,0.46852,0.0,0.00185,0.15926,0.0,0.0,0.26667,540,254,0.47037
044362_010238,44.3625,10.2375,1.0,0.46481,0.00741,0.03148,0.4463,0.0,0.0,0.0,540,272,0.5037
044362_010262,44.3625,10.2625,1.0,0.41101,0.0,0.05688,0.33394,0.0,0.0,0.09725,545,255,0.46789
044362_010288,44.3625,10.2875,1.0,0.61607,0.0,0.06964,0.11786,0.0,0.0,0.0,560,384,0.68571
044362_010312,44.3625,10.3125,1.0,0.61786,0.0,0.00536,0.0,0.0,0.0,0.0,560,349,0.62322
044362_010338,44.3625,10.3375,1.0,0.7875,0.0,0.0,0.0,0.0,0.0,0.0,560,441,0.7875
044362_010362,44.3625,10.3625,1.0,0.46953,0.0,0.0,0.0,0.0,0.0,0.00717,558,262,0.46953
044362_010388,44.3625,10.3875,1.0,0.32369,0.0,0.04159,0.0,0.0,0.0,0.0,553,202,0.36528
044362_010412,44.3625,10.4125,1.0,0.56396,0.0,0.03063,0.0,0.0,0.0,0.06306,555,330,0.59459
044362_010438,44.3625,10.4375,1.0,0.14801,0.0,0.0,0.0,0.0,0.0,0.0,554,82,0.14801
044362_010462,44.3625,10.4625,1.0,0.29444,0.0,0.0,0.0,0.0,0.0,0.0,540,159,0.29444
044362_010488,44.3625,10.4875,1.0,0.36872,0.0,0.0,0.0,0.0,0.0,0.08939,537,198,0.36872
044362_010512,44.3625,10.5125,1.0,0.10326,0.0,0.0,0.0,0.0,0.0,0.02355,552,57,0.10326
044362_010538,44.3625,10.5375,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.11429,560,28,0.05
044362_010562,44.3625,10.5625,1.0,0.45536,0.0,0.0,0.0,0.0,0.0,0.0,560,255,0.45536
044362_010588,44.3625,10.5875,1.0,0.65536,0.0,0.0,0.0,0.0,0.0,0.0,560,367,0.65536
044362_010612,44.3625,10.6125,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,560,308,0.55
044362_010638,44.3625,10.6375,1.0,0.43094,0.0,0.0,0.0,0.0,0.0,0.0,543,234,0.43094
044362_010662,44.3625,10.6625,1.0,0.31193,0.0,0.0,0.0,0.0,0.0,0.0,545,170,0.31193
044362_010688,44.3625,10.6875,1.0,0.31964,0.0,0.0,0.0,0.0,0.0,0.0,560,179,0.31964
044362_010712,44.3625,10.7125,1.0,0.48036,0.0,0.0,0.0,0.0,0.0,0.0,560,269,0.48036
044362_010738,44.3625,10.7375,1.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,560,133,0.2375
044362_010762,44.3625,10.7625,1.0,0.23049,0.0,0.0,0.0,0.0,0.0,0.0,551,127,0.23049
044362_010788,44.3625,10.7875,1.0,0.24125,0.0,0.0,0.0,0.0,0.0,0.0,543,131,0.24125
044362_010812,44.3625,10.8125,1.0,0.17679,0.0,0.0,0.0,0.0,0.0,0.0,560,99,0.17679
044362_010838,44.3625,10.8375,1.0,0.04107,0.0,0.0,0.0,0.0,0.0,0.03393,560,23,0.04107
044362_010862,44.3625,10.8625,1.0,0.38036,0.0,0.0,0.0,0.0,0.0,0.00179,560,213,0.38036
044362_010888,44.3625,10.8875,1.0,0.07565,0.0,0.0,0.0,0.0,0.0,0.16052,542,41,0.07565
044362_010912,44.3625,10.9125,1.0,0.38559,0.0,0.0,0.0,0.0,0.0,0.21261,555,214,0.38559
044362_010938,44.3625,10.9375,1.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.00357,560,133,0.2375
044362_010962,44.3625,10.9625,1.0,0.49821,0.0,0.0,0.0,0.0,0.0,0.0,560,279,0.49821
044362_010988,44.3625,10.9875,1.0,0.37937,0.0,0.05709,0.0,0.0,0.0,0.0,543,237,0.43646
044362_011012,44.3625,11.0125,1.0,0.42806,0.0,0.05396,0.0,0.0,0.0,0.0,556,268,0.48202
044362_011038,44.3625,11.0375,1.0,0.39643,0.0,0.0,0.0,0.0,0.0,0.0,560,222,0.39643
044362_011062,44.3625,11.0625,1.0,0.08453,0.0,0.19245,0.0,0.0,0.0,0.0054,556,154,0.27698
044362_011088,44.3625,11.0875,1.0,0.2744,0.0,0.24125,0.0,0.0,0.0,0.0,543,280,0.51565
044362_011112,44.3625,11.1125,1.0,0.09336,0.0,0.01795,0.0,0.0,0.0,0.00359,557,62,0.11131
044362_011138,44.3625,11.1375,1.0,0.54301,0.0,0.0,0.0,0.0,0.0,0.0448,558,303,0.54301
044362_011162,44.3625,11.1625,1.0,0.69871,0.0,0.0,0.0,0.0,0.0,0.01109,541,378,0.69871
044362_011188,44.3625,11.1875,1.0,0.65468,0.0,0.0,0.0,0.0,0.0,0.0,556,364,0.65468
044362_011212,44.3625,11.2125,1.0,0.49195,0.0,0.0,0.0,0.0,0.0,0.0,559,275,0.49195
044362_011238,44.3625,11.2375,1.0,0.6011,0.0,0.0,0.0,0.0,0.0,0.0,544,327,0.6011
044362_011262,44.3625,11.2625,1.0,0.3027,0.0,0.0,0.0,0.0,0.0,0.0,555,168,0.3027
044362_011288,44.3625,11.2875,1.0,0.61896,0.0,0.0,0.0,0.0,0.0,0.0,559,346,0.61896
044362_011312,44.3625,11.3125,1.0,0.41252,0.0,0.0,0.0,0.0,0.0,0.0,543,224,0.41252
044362_011338,44.3625,11.3375,1.0,0.07168,0.0,0.0,0.0,0.0,0.0,0.0,558,40,0.07168
044362_011362,44.3625,11.3625,1.0,0.49283,0.0,0.0,0.0,0.0,0.0,0.0,558,275,0.49283
044362_011388,44.3625,11.3875,1.0,0.60478,0.0,0.0,0.01103,0.0,0.0,0.04596,544,329,0.60478
044362_011412,44.3625,11.4125,1.0,0.31843,0.0,0.0,0.0483,0.0,0.0,0.0,559,178,0.31843
044362_011438,44.3625,11.4375,1.0,0.4036,0.0,0.0,0.0036,0.0,0.0,0.16577,555,224,0.4036
044362_011462,44.3625,11.4625,1.0,0.20871,0.0,0.0,0.03993,0.0,0.0,0.53539,551,115,0.20871
044362_011488,44.3625,11.4875,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.11607,560,252,0.45
044362_012212,44.3625,12.2125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,0,0.0
044362_012238,44.3625,12.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,0,0.0
044362_012262,44.3625,12.2625,1.0,0.0,0.00725,0.45471,0.0,0.0,0.0,0.0,552,255,0.46196
044362_012288,44.3625,12.2875,1.0,0.0,0.0,0.36331,0.0,0.0,0.0,0.0,556,202,0.36331
044388_007012,44.3875,7.0125,1.0,0.0,0.0,0.0,0.05425,0.0,0.0,0.00542,553,0,0.0
044388_007038,44.3875,7.0375,1.0,0.0,0.0,0.0,0.40217,0.0,0.0,0.0,552,0,0.0
044388_007062,44.3875,7.0625,1.0,0.0,0.0,0.0,0.49192,0.0,0.0,0.0,557,0,0.0
044388_007088,44.3875,7.0875,1.0,0.0,0.0,0.0,0.48282,0.0,0.0,0.0434,553,0,0.0
044388_007112,44.3875,7.1125,1.0,0.0,0.0,0.0,0.19601,0.0,0.0,0.06897,551,0,0.0
044388_007138,44.3875,7.1375,1.0,0.0,0.0,0.0,0.27405,0.03811,0.0,0.0,551,0,0.0
044388_007162,44.3875,7.1625,1.0,0.0,0.0,0.0,0.19534,0.35484,0.0,0.00358,558,0,0.0
044388_007188,44.3875,7.1875,1.0,0.05957,0.0,0.03249,0.04152,0.40253,0.0,0.25451,554,51,0.09206
044388_007212,44.3875,7.2125,1.0,0.00544,0.0,0.09437,0.47005,0.25045,0.0,0.04719,551,55,0.09981
044388_007238,44.3875,7.2375,1.0,0.36957,0.0,0.0,0.27174,0.1087,0.0,0.17754,552,204,0.36957
044388_007262,44.3875,7.2625,1.0,0.60682,0.0,0.0,0.00539,0.01077,0.0,0.31239,557,338,0.60682
044388_007288,44.3875,7.2875,1.0,0.65823,0.0,0.00904,0.0,0.0,0.0,0.24593,553,369,0.66727
044388_007312,44.3875,7.3125,1.0,0.59528,0.0,0.3049,0.0,0.0,0.0,0.09437,551,496,0.90018
044388_007338,44.3875,7.3375,1.0,0.66727,0.0,0.33273,0.0,0.0,0.0,0.0,553,553,1.0
044388_007362,44.3875,7.3625,1.0,0.71505,0.0,0.28495,0.0,0.0,0.0,0.0,558,558,1.0
044388_007388,44.3875,7.3875,1.0,0.97273,0.0,0.0,0.0,0.0,0.0,0.02727,550,535,0.97273
044388_007412,44.3875,7.4125,1.0,0.68966,0.0,0.0,0.0,0.0,0.0,0.15789,551,380,0.68966
044388_007438,44.3875,7.4375,1.0,0.35599,0.0,0.0,0.0,0.0,0.0,0.0,559,199,0.35599
044388_007462,44.3875,7.4625,1.0,0.17636,0.0,0.0,0.0,0.0,0.0,0.0,550,97,0.17636
044388_007488,44.3875,7.4875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,0,0.0
044388_007512,44.3875,7.5125,1.0,0.06798,0.0,0.0,0.0,0.0,0.0,0.0,559,38,0.06798
044388_007538,44.3875,7.5375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,550,0,0.0
044388_007562,44.3875,7.5625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,550,0,0.0
044388_007588,44.3875,7.5875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,0,0.0
044388_007612,44.3875,7.6125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,0,0.0
044388_007638,44.3875,7.6375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,0,0.0
044388_007662,44.3875,7.6625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,0,0.0
044388_007688,44.3875,7.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,0,0.0
044388_007712,44.3875,7.7125,1.0,0.12926,0.0,0.0,0.0,0.0,0.0,0.0,557,72,0.12926
044388_007738,44.3875,7.7375,1.0,0.34301,0.0,0.0,0.0,0.0,0.0,0.0,551,189,0.34301
044388_007762,44.3875,7.7625,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,550,44,0.08
044388_007788,44.3875,7.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,0,0.0
044388_007812,44.3875,7.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,0,0.0
044388_007838,44.3875,7.8375,1.0,0.12007,0.0,0.0,0.0,0.0,0.0,0.0,558,67,0.12007
044388_007862,44.3875,7.8625,1.0,0.24818,0.0,0.0,0.0,0.0,0.0,0.0,548,136,0.24818
044388_007888,44.3875,7.8875,1.0,0.1083,0.0,0.0,0.0,0.0,0.0,0.0,554,60,0.1083
044388_007912,44.3875,7.9125,1.0,0.29783,0.0,0.0,0.0,0.0,0.0,0.0,554,165,0.29783
044388_007938,44.3875,7.9375,1.0,0.39162,0.0,0.0,0.0,0.0,0.0,0.0,549,215,0.39162
044388_007962,44.3875,7.9625,1.0,0.29264,0.0,0.13465,0.0,0.0,0.0,0.0,557,238,0.42729
044388_007988,44.3875,7.9875,1.0,0.0,0.0,0.33759,0.0,0.0,0.0,0.0,548,185,0.33759
044388_008012,44.3875,8.0125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,0,0.0
044388_008038,44.3875,8.0375,1.0,0.04936,0.0,0.03473,0.0,0.0,0.0,0.0,547,46,0.08409
044388_008062,44.3875,8.0625,1.0,0.23614,0.0,0.19678,0.0,0.0,0.0,0.0,559,242,0.43292
044388_008088,44.3875,8.0875,1.0,0.08015,0.0,0.18579,0.0,0.0,0.0,0.0,549,146,0.26594
044388_008113,44.3875,8.1125,1.0,0.75357,0.0,0.10179,0.0,0.0,0.0,0.0,560,479,0.85536
044388_008137,44.3875,8.1375,1.0,0.23091,0.0,0.18545,0.0,0.0,0.0,0.0,550,229,0.41636
044388_008162,44.3875,8.1625,1.0,0.63929,0.0,0.0,0.0,0.0,0.0,0.01071,560,358,0.63929
044388_008188,44.3875,8.1875,1.0,0.50091,0.0,0.0,0.0,0.0,0.0,0.14936,549,275,0.50091
044388_008212,44.3875,8.2125,1.0,0.41071,0.0,0.0,0.0,0.0,0.0,0.11071,560,230,0.41071
044388_008238,44.3875,8.2375,1.0,0.56466,0.0,0.0,0.0,0.0,0.0,0.17851,549,310,0.56466
044388_008262,44.3875,8.2625,1.0,0.45081,0.0,0.0,0.0,0.0,0.0,0.20751,559,252,0.45081
044388_008288,44.3875,8.2875,1.0,0.24453,0.0,0.0,0.0,0.0,0.0,0.0,548,134,0.24453
044388_008312,44.3875,8.3125,1.0,0.92446,0.0,0.0,0.0,0.0,0.0,0.0,556,514,0.92446
044388_008338,44.3875,8.3375,1.0,0.88225,0.0,0.0,0.0,0.0,0.0,0.0,552,487,0.88225
044388_008362,44.3875,8.3625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,551,551,1.0
044388_008388,44.3875,8.3875,1.0,0.90844,0.0,0.0,0.0,0.0,0.0,0.0,557,506,0.90844
044388_008412,44.3875,8.4125,1.0,0.98901,0.0,0.0,0.0,0.0,0.0,0.0,546,540,0.98901
044388_008438,44.3875,8.4375,1.0,0.93011,0.0,0.0,0.0,0.0,0.0,0.06989,558,519,0.93011
044388_008462,44.3875,8.4625,1.0,0.75963,0.0,0.00734,0.0,0.0,0.0,0.10275,545,418,0.76697
044388_008488,44.3875,8.4875,1.0,0.69838,0.0,0.00539,0.0,0.0,0.0,0.0,557,392,0.70377
044388_008512,44.3875,8.5125,1.0,0.2852,0.0,0.16245,0.0,0.0,0.05415,0.08845,554,248,0.44765
044388_008538,44.3875,8.5375,1.0,0.58684,0.0,0.04022,0.0,0.0,0.0,0.14625,547,343,0.62706
044388_008562,44.3875,8.5625,1.0,0.25806,0.0,0.25269,0.0,0.0,0.03047,0.09677,558,285,0.51075
044388_008588,44.3875,8.5875,1.0,0.16058,0.0,0.01642,0.0,0.0,0.76642,0.0,548,97,0.177
044388_009112,44.3875,9.1125,1.0,0.79856,0.0,0.0,0.0,0.0,0.0,0.09892,556,444,0.79856
044388_009138,44.3875,9.1375,1.0,0.65474,0.0,0.0,0.0,0.0,0.0,0.15921,559,366,0.65474
044388_009162,44.3875,9.1625,1.0,0.48294,0.0,0.0,0.0,0.0,0.0,0.19569,557,269,0.48294
044388_009188,44.3875,9.1875,1.0,0.78889,0.0,0.0,0.0,0.0,0.0,0.16111,540,426,0.78889
044388_009212,44.3875,9.2125,1.0,0.7702,0.0,0.0,0.0,0.0,0.0,0.1939,557,429,0.7702
044388_009238,44.3875,9.2375,1.0,0.74464,0.0,0.0,0.0,0.0,0.0,0.20357,560,417,0.74464
044388_009262,44.3875,9.2625,1.0,0.70536,0.01429,0.0375,0.0,0.0,0.0,0.02143,560,424,0.75715
044388_009288,44.3875,9.2875,1.0,0.44685,0.08468,0.18559,0.0,0.0,0.0,0.0955,555,398,0.71712
044388_009312,44.3875,9.3125,1.0,0.90556,0.0,0.0,0.0,0.0,0.0,0.03333,540,489,0.90556
044388_009338,44.3875,9.3375,1.0,0.75856,0.0,0.18018,0.0,0.0,0.0,0.03063,555,521,0.93874
044388_009362,44.3875,9.3625,1.0,0.35,0.0,0.47143,0.0,0.0,0.0,0.16071,560,460,0.82143
044388_009388,44.3875,9.3875,1.0,0.50893,0.0,0.03393,0.0,0.0,0.0,0.30714,560,304,0.54286
044388_009412,44.3875,9.4125,1.0,0.85179,0.0,0.0,0.0,0.0,0.0,0.14286,560,477,0.85179
044388_009438,44.3875,9.4375,1.0,0.5425,0.02893,0.03978,0.17179,0.0,0.0,0.217,553,338,0.61121
044388_009462,44.3875,9.4625,1.0,0.37037,0.0,0.0,0.36296,0.0,0.0,0.22593,540,200,0.37037
044388_009488,44.3875,9.4875,1.0,0.46168,0.0,0.0,0.30474,0.0,0.0,0.23358,548,253,0.46168
044388_009512,44.3875,9.5125,1.0,0.49821,0.0,0.0,0.1375,0.0,0.0,0.23571,560,279,0.49821
044388_009538,44.3875,9.5375,1.0,0.58929,0.0,0.0,0.0,0.0,0.0,0.01071,560,330,0.58929
044388_009562,44.3875,9.5625,1.0,0.78571,0.0,0.0,0.0,0.0,0.0,0.0,560,440,0.78571
044388_009588,44.3875,9.5875,1.0,0.70714,0.0,0.0,0.0,0.0,0.0,0.0,560,396,0.70714
044388_009612,44.3875,9.6125,1.0,0.57321,0.02143,0.0,0.0,0.0,0.0,0.0,560,333,0.59464
044388_009638,44.3875,9.6375,1.0,0.40761,0.04348,0.0,0.05254,0.0,0.0,0.13949,552,249,0.45109
044388_009662,44.3875,9.6625,1.0,0.629,0.0226,0.00188,0.2919,0.0,0.0,0.02825,531,347,0.65348
044388_009688,44.3875,9.6875,1.0,0.92264,0.0,0.05283,0.0,0.0,0.0,0.02453,530,517,0.97547
044388_009712,44.3875,9.7125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,537,537,1.0
044388_009738,44.3875,9.7375,1.0,0.94955,0.0,0.0,0.0,0.0,0.0,0.0,555,527,0.94955
044388_009762,44.3875,9.7625,1.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,560,434,0.775
044388_009788,44.3875,9.7875,1.0,0.91964,0.0,0.0,0.0,0.0,0.0,0.0,560,515,0.91964
044388_009812,44.3875,9.8125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,560,560,1.0
044388_009838,44.3875,9.8375,1.0,0.90714,0.0,0.0,0.0,0.0,0.0,0.0,560,508,0.90714
044388_009862,44.3875,9.8625,1.0,0.45357,0.0,0.06429,0.0,0.0,0.0,0.0,560,290,0.51786
044388_009888,44.3875,9.8875,1.0,0.49107,0.0,0.0,0.0,0.0,0.0,0.0,560,275,0.49107
044388_009912,44.3875,9.9125,1.0,0.71071,0.0,0.0,0.0,0.0,0.0,0.0,560,398,0.71071
044388_009938,44.3875,9.9375,1.0,0.73214,0.0,0.0,0.0,0.0,0.0,0.0,560,410,0.73214
044388_009962,44.3875,9.9625,1.0,0.76786,0.0,0.0,0.1125,0.0,0.0,0.0,560,430,0.76786
044388_009988,44.3875,9.9875,1.0,0.76429,0.0,0.0,0.17321,0.0,0.0,0.0,560,428,0.76429
044388_010012,44.3875,10.0125,1.0,0.57857,0.0,0.0,0.37143,0.0,0.0,0.0,560,324,0.57857
044388_010038,44.3875,10.0375,1.0,0.77679,0.0,0.0,0.22321,0.0,0.0,0.0,560,435,0.77679
044388_010062,44.3875,10.0625,1.0,0.63214,0.0,0.06607,0.11607,0.0,0.0,0.0625,560,391,0.69821
044388_010088,44.3875,10.0875,1.0,0.70893,0.0,0.04464,0.0,0.0,0.0,0.11071,560,422,0.75357
044388_010112,44.3875,10.1125,1.0,0.81607,0.0,0.03036,0.0,0.0,0.0,0.0875,560,474,0.84643
044388_010138,44.3875,10.1375,1.0,0.56071,0.0,0.0,0.0,0.0,0.0,0.28571,560,314,0.56071
