cell_id,lat,lon,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac
04305_00985,43.05,9.85,0.2053,0.00388,0.0,0.0,0.0,0.0,0.18902,0.0,9015,35,0.00388
04305_01055,43.05,10.55,0.7167,0.08046,0.00288,0.04427,0.0,0.0,0.01372,0.0,9036,1153,0.12761
04305_01065,43.05,10.65,1.0,0.15932,0.0,0.00309,0.0,0.0,0.05381,0.00177,9051,1470,0.16241
04305_01075,43.05,10.75,1.0,0.63695,0.00442,0.00685,0.0,0.0,0.04574,0.00199,9051,5867,0.64822
04305_01085,43.05,10.85,1.0,0.46965,0.01203,0.03808,0.0,0.0,0.06325,0.00121,9060,4709,0.51976
04305_01095,43.05,10.95,1.0,0.73594,0.00442,0.03469,0.0,0.0,0.0,0.0053,9051,7015,0.77505
04305_01105,43.05,11.05,1.0,0.76198,0.0,0.02048,0.0,0.0,0.00144,0.05391,9033,7068,0.78246
04305_01115,43.05,11.15,1.0,0.63872,0.01964,0.06729,0.0,0.0,0.01986,0.02592,9065,6578,0.72565
04305_01125,43.05,11.25,1.0,0.4333,0.12412,0.14576,0.0,0.0,0.09541,0.06029,9056,6368,0.70318
04305_01135,43.05,11.35,1.0,0.54966,0.0,0.02477,0.0,0.0,0.00111,0.02787,9042,5194,0.57443
04305_01145,43.05,11.45,1.0,0.53107,0.0,0.0,0.0,0.0,0.0,0.01666,9061,4812,0.53107
04305_01155,43.05,11.55,1.0,0.27808,0.00221,0.0052,0.0,0.0,0.0,0.00896,9044,2582,0.28549
04305_01165,43.05,11.65,1.0,0.04761,0.0,0.00011,0.0,0.0,0.0,0.02055,9053,432,0.04772
04305_01175,43.05,11.75,1.0,0.17952,0.0,0.00928,0.0,0.0,0.0,0.11125,9052,1709,0.1888
04305_01185,43.05,11.85,1.0,0.26954,0.00365,0.00509,0.0,0.0,0.0,0.03958,9045,2517,0.27828
04305_01195,43.05,11.95,1.0,0.05952,0.0,0.0,0.00055,0.0,0.0,0.01524,9056,539,0.05952
04305_01205,43.05,12.05,1.0,0.14171,0.0,0.0,0.0,0.0,0.0,0.0,9054,1283,0.14171
04305_01215,43.05,12.15,1.0,0.2611,0.0,0.0,0.0,0.0,0.02121,0.00464,9054,2364,0.2611
04305_01225,43.05,12.25,1.0,0.09993,0.0,0.00674,0.0,0.0,0.0,0.00122,9046,965,0.10667
04305_01235,43.05,12.35,1.0,0.01226,0.00795,0.0,0.0,0.0,0.0,0.00298,9055,183,0.02021
04305_01245,43.05,12.45,1.0,0.0348,0.00144,0.0,0.0,0.0,0.04175,0.0,9053,328,0.03624
04305_01255,43.05,12.55,1.0,0.01493,0.0,0.0,0.0,0.0,0.0,0.0,9045,135,0.01493
04305_01265,43.05,12.65,1.0,0.17416,0.02542,0.10708,0.0,0.0,0.0,0.05525,9049,2775,0.30666
04305_01275,43.05,12.75,1.0,0.49354,0.00939,0.02043,0.00751,0.0,0.0,0.01513,9055,4739,0.52336
04305_01285,43.05,12.85,1.0,0.34755,0.02364,0.00884,0.05999,0.0,0.0,0.02629,9052,3440,0.38003
04305_01295,43.05,12.95,1.0,0.48691,0.0032,0.0,0.11278,0.0,0.0,0.06307,9053,4437,0.49011
04305_01305,43.05,13.05,1.0,0.31536,0.0,0.01702,0.04652,0.0,0.0,0.08519,9050,3008,0.33238
04305_01315,43.05,13.15,1.0,0.30036,0.00917,0.04851,0.18687,0.0,0.0,0.15571,9049,3240,0.35804
04305_01325,43.05,13.25,1.0,0.44367,0.00309,0.00928,0.16468,0.0,0.0,0.0708,9054,4129,0.45604
04305_01335,43.05,13.35,1.0,0.19129,0.00376,0.0,0.0,0.0,0.0,0.05028,9049,1765,0.19505
04305_01345,43.05,13.45,1.0,0.14672,0.00155,0.0,0.0,0.0,0.0,0.09469,9051,1342,0.14827
04305_01355,43.05,13.55,1.0,0.10019,0.0,0.0,0.0,0.0,0.0,0.02121,9053,907,0.10019
04305_01365,43.05,13.65,1.0,0.07987,0.0,0.0,0.0,0.0,0.0,0.02662,9052,723,0.07987
04305_01375,43.05,13.75,1.0,0.03093,0.0,0.0,0.0,0.0,0.0,0.02519,9052,280,0.03093
04305_01385,43.05,13.85,0.5509,0.04775,0.0,0.0,0.0,0.0,0.0063,0.01149,9048,432,0.04775
04315_01055,43.15,10.55,0.6162,0.13112,0.03442,0.02109,0.0,0.0,0.04674,0.0,9007,1681,0.18663
04315_01065,43.15,10.65,1.0,0.69659,0.01073,0.0209,0.0,0.0,0.03284,0.01039,9044,6586,0.72822
04315_01075,43.15,10.75,1.0,0.45317,0.01747,0.01592,0.0,0.0,0.15714,0.01836,9043,4400,0.48656
04315_01085,43.15,10.85,1.0,0.58675,0.0,0.03572,0.0,0.0,0.03915,0.01261,9043,5629,0.62247
04315_01095,43.15,10.95,1.0,0.80151,0.01186,0.04344,0.0,0.0,0.00033,0.05043,9023,7731,0.85681
04315_01105,43.15,11.05,1.0,0.73763,0.0,0.00652,0.0,0.0,0.0,0.01657,9052,6736,0.74415
04315_01115,43.15,11.15,1.0,0.388,0.04272,0.06579,0.0,0.0,0.0,0.03096,9013,4475,0.49651
04315_01125,43.15,11.25,1.0,0.33919,0.2487,0.24274,0.0,0.0,0.0,0.02961,9051,7518,0.83063
04315_01135,43.15,11.35,1.0,0.55569,0.0,0.00388,0.0,0.0,0.09588,0.032,9032,5054,0.55957
04315_01145,43.15,11.45,1.0,0.09285,0.0,0.00575,0.0,0.0,0.00387,0.00354,9036,891,0.0986
04315_01155,43.15,11.55,1.0,0.25304,0.0,0.0,0.0,0.0,0.0,0.08855,9034,2286,0.25304
04315_01165,43.15,11.65,1.0,0.27206,0.0,0.00431,0.0,0.0,0.0,0.01305,9042,2499,0.27637
04315_01175,43.15,11.75,1.0,0.19402,0.00432,0.04615,0.0,0.0,0.0,0.00697,9035,2209,0.24449
04315_01185,43.15,11.85,1.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0031,9041,28,0.0031
04315_01195,43.15,11.95,1.0,0.0763,0.0,0.00354,0.0,0.0,0.0,0.0,9030,721,0.07984
04315_01205,43.15,12.05,1.0,0.02224,0.0,0.0,0.0,0.0,0.0,0.0,9039,201,0.02224
04315_01215,43.15,12.15,1.0,0.10024,0.0,0.0,0.0,0.0,0.0,0.0,9038,906,0.10024
04315_01225,43.15,12.25,1.0,0.23591,0.0,0.01705,0.00376,0.0,0.0,0.00775,9033,2285,0.25296
04315_01235,43.15,12.35,1.0,0.29485,0.01626,0.01139,0.00476,0.0,0.0,0.04479,9042,2916,0.3225
04315_01245,43.15,12.45,1.0,0.07265,0.00255,0.00111,0.0,0.0,0.0,0.02148,9030,689,0.07631
04315_01255,43.15,12.55,1.0,0.19973,0.0031,0.02057,0.0,0.0,0.0,0.01969,9042,2020,0.2234
04315_01265,43.15,12.65,1.0,0.33842,0.00288,0.00919,0.0,0.0,0.0,0.03254,9036,3167,0.35049
04315_01275,43.15,12.75,1.0,0.2323,0.0042,0.00288,0.00044,0.0,0.0,0.01593,9040,2164,0.23938
04315_01285,43.15,12.85,1.0,0.51755,0.01118,0.06465,0.08325,0.0,0.0,0.10904,9033,5360,0.59338
04315_01295,43.15,12.95,1.0,0.59066,0.01539,0.01483,0.06564,0.0,0.0,0.08601,9034,5609,0.62088
04315_01305,43.15,13.05,1.0,0.11922,0.0,0.0,0.01017,0.0,0.0,0.01626,9042,1078,0.11922
04315_01315,43.15,13.15,1.0,0.38311,0.04882,0.01406,0.20423,0.0,0.0,0.09221,9034,4029,0.44599
04315_01325,43.15,13.25,1.0,0.11393,0.00354,0.0,0.00022,0.0,0.0,0.06592,9041,1062,0.11747
04315_01335,43.15,13.35,1.0,0.05425,0.0,0.0,0.0,0.0,0.0,0.03897,9033,490,0.05425
04315_01345,43.15,13.45,1.0,0.0805,0.0,0.0,0.0,0.0,0.0,0.03638,9043,728,0.0805
04315_01355,43.15,13.55,1.0,0.00896,0.0,0.0,0.0,0.0,0.0,0.03685,9036,81,0.00896
04315_01365,43.15,13.65,1.0,0.00553,0.0,0.00542,0.0,0.0,0.0,0.02302,9036,99,0.01095
04315_01375,43.15,13.75,0.992,0.0083,0.0,0.0,0.0,0.0,0.0,0.00984,9041,75,0.0083
04315_01385,43.15,13.85,0.1746,0.0,0.0,0.0,0.0,0.0,0.00852,0.00055,9034,0,0.0
04325_01055,43.25,10.55,0.8023,0.02757,0.06045,0.01982,0.0,0.0,0.0,0.0,9033,974,0.10784
04325_01065,43.25,10.65,1.0,0.61641,0.00686,0.02314,0.0,0.0,0.01395,0.00022,9033,5839,0.64641
04325_01075,43.25,10.75,1.0,0.59091,0.00621,0.04457,0.0,0.0,0.14557,0.00388,9020,5788,0.64169
04325_01085,43.25,10.85,1.0,0.39485,0.01642,0.01998,0.0,0.0,0.11708,0.02475,9011,3886,0.43125
04325_01095,43.25,10.95,1.0,0.44816,0.03696,0.02766,0.0,0.0,0.06175,0.02789,9037,4634,0.51278
04325_01105,43.25,11.05,1.0,0.40948,0.0,0.05306,0.0,0.0,0.0,0.03563,9009,4167,0.46254
04325_01115,43.25,11.15,1.0,0.73525,0.00376,0.03564,0.0,0.0,0.0,0.02369,9035,6999,0.77465
04325_01125,43.25,11.25,1.0,0.25538,0.02752,0.02697,0.0,0.0,0.0,0.0,9010,2792,0.30987
04325_01135,43.25,11.35,1.0,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,9031,895,0.0991
04325_01145,43.25,11.45,1.0,0.08841,0.0,0.0,0.0,0.0,0.0,0.01986,9015,797,0.08841
04325_01155,43.25,11.55,1.0,0.09461,0.0,0.0,0.0,0.0,0.0,0.04664,9027,854,0.09461
04325_01165,43.25,11.65,1.0,0.40237,0.01574,0.06043,0.0,0.0,0.0,0.03482,9019,4316,0.47854
04325_01175,43.25,11.75,1.0,0.10047,0.00354,0.03301,0.0,0.0,0.0,0.01163,9028,1237,0.13702
04325_01185,43.25,11.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9019,0,0.0
04325_01195,43.25,11.95,1.0,0.0,0.0,0.00177,0.0,0.0,0.00443,0.01607,9024,16,0.00177
04325_01205,43.25,12.05,1.0,0.30347,0.0,0.12108,0.00488,0.0,0.01031,0.17374,9019,3829,0.42455
04325_01215,43.25,12.15,1.0,0.49634,0.0,0.01352,0.0031,0.0,0.03092,0.089,9022,4600,0.50986
04325_01225,43.25,12.25,1.0,0.54998,0.0,0.02305,0.00643,0.0,0.0,0.04887,9024,5171,0.57303
04325_01235,43.25,12.35,1.0,0.3469,0.0,0.0143,0.01641,0.0,0.10676,0.04446,9020,3258,0.3612
04325_01245,43.25,12.45,1.0,0.37555,0.0,0.0102,0.0,0.0,0.0,0.08843,9024,3481,0.38575
04325_01255,43.25,12.55,1.0,0.34597,0.0,0.00244,0.00377,0.0,0.0,0.09777,9021,3143,0.34841
04325_01265,43.25,12.65,1.0,0.28928,0.01019,0.01917,0.0,0.0,0.0,0.03146,9026,2876,0.31864
04325_01275,43.25,12.75,1.0,0.16973,0.03736,0.01463,0.02251,0.0,0.0,0.05565,9020,2000,0.22172
04325_01285,43.25,12.85,1.0,0.52837,0.04355,0.03557,0.12821,0.0,0.0,0.05375,9024,5482,0.60749
04325_01295,43.25,12.95,1.0,0.38344,0.0041,0.02084,0.0511,0.0,0.0,0.08037,9021,3684,0.40838
04325_01305,43.25,13.05,1.0,0.25335,0.0,0.00133,0.05034,0.0,0.0,0.03637,9019,2297,0.25468
04325_01315,43.25,13.15,1.0,0.34571,0.01829,0.01219,0.06595,0.0,0.0,0.05442,9022,3394,0.37619
04325_01325,43.25,13.25,1.0,0.03082,0.0041,0.00266,0.0,0.0,0.0,0.01929,9019,339,0.03758
04325_01335,43.25,13.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636,9029,0,0.0
04325_01345,43.25,13.45,1.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.02251,9019,138,0.0153
04325_01355,43.25,13.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774,9019,0,0.0
04325_01365,43.25,13.65,1.0,0.01175,0.0,0.0,0.0,0.0,0.0,0.00421,9021,106,0.01175
04325_01375,43.25,13.75,0.6732,0.00155,0.0,0.0,0.0,0.0,0.0,0.01275,9021,14,0.00155
04335_01045,43.35,10.45,0.4952,0.00333,0.02653,0.0,0.0,0.0,0.0,0.0,9009,269,0.02986
04335_01055,43.35,10.55,1.0,0.34503,0.0,0.03577,0.0,0.0,0.01395,0.00354,9031,3439,0.3808
04335_01065,43.35,10.65,1.0,0.38657,0.0,0.0397,0.00056,0.0,0.0,0.01212,8992,3833,0.42627
04335_01075,43.35,10.75,1.0,0.3625,0.00278,0.01543,0.01266,0.0,0.01288,0.01421,9007,3429,0.38071
04335_01085,43.35,10.85,1.0,0.17676,0.0,0.01344,0.0,0.0,0.01367,0.01344,9001,1712,0.1902
04335_01095,43.35,10.95,1.0,0.4441,0.01865,0.04186,0.0,0.0,0.09659,0.04497,9007,4545,0.50461
04335_01105,43.35,11.05,1.0,0.31194,0.0,0.03148,0.0,0.0,0.02494,0.01718,9021,3098,0.34342
04335_01115,43.35,11.15,1.0,0.39549,0.0,0.06253,0.0,0.0,0.0,0.04831,9004,4124,0.45802
04335_01125,43.35,11.25,1.0,0.48144,0.0,0.00433,0.0,0.0,0.0,0.01089,8998,4371,0.48577
04335_01135,43.35,11.35,1.0,0.19898,0.0,0.01764,0.0,0.0,0.0,0.00421,9016,1953,0.21662
04335_01145,43.35,11.45,1.0,0.19165,0.00411,0.07488,0.0,0.0,0.0,0.00522,9001,2436,0.27064
04335_01155,43.35,11.55,1.0,0.44241,0.00466,0.02827,0.0,0.0,0.0,0.00443,9021,4288,0.47534
04335_01165,43.35,11.65,1.0,0.74875,0.00422,0.0622,0.0,0.0,0.0,0.06653,9003,7339,0.81517
04335_01175,43.35,11.75,1.0,0.12697,0.0,0.00889,0.0,0.0,0.0,0.01111,9002,1223,0.13586
04335_01185,43.35,11.85,1.0,0.02896,0.01099,0.00866,0.0,0.0,0.0,0.01631,9011,438,0.04861
04335_01195,43.35,11.95,1.0,0.28285,0.05559,0.08733,0.0,0.0,0.00244,0.15557,9012,3837,0.42577
04335_01205,43.35,12.05,1.0,0.66826,0.00966,0.05351,0.0,0.0,0.0,0.14478,9007,6588,0.73143
04335_01215,43.35,12.15,1.0,0.60375,0.0,0.0,0.0,0.0,0.0,0.02288,9002,5435,0.60375
04335_01225,43.35,12.25,1.0,0.33725,0.0,0.00677,0.0,0.0,0.0,0.0,9011,3100,0.34402
04335_01235,43.35,12.35,1.0,0.30656,0.0,0.01177,0.0,0.0,0.0,0.06909,9003,2866,0.31833
04335_01245,43.35,12.45,1.0,0.37845,0.0,0.04782,0.00599,0.0,0.0,0.06357,9013,3842,0.42627
04335_01255,43.35,12.55,1.0,0.11899,0.04951,0.03419,0.06549,0.0,0.0,0.03319,9009,1826,0.20269
04335_01265,43.35,12.65,1.0,0.28573,0.02565,0.0724,0.0,0.0,0.0,0.03976,9005,3456,0.38378
04335_01275,43.35,12.75,1.0,0.40882,0.01777,0.02266,0.06686,0.0,0.0,0.0974,9004,4045,0.44925
04335_01285,43.35,12.85,1.0,0.24445,0.0131,0.04085,0.02065,0.0,0.0,0.08104,9008,2688,0.2984
04335_01295,43.35,12.95,1.0,0.13577,0.01121,0.0423,0.00833,0.0,0.0,0.06516,9008,1705,0.18928
04335_01305,43.35,13.05,1.0,0.60409,0.01554,0.00744,0.0846,0.0,0.0,0.04208,9007,5648,0.62707
04335_01315,43.35,13.15,1.0,0.26835,0.0,0.0,0.01743,0.0,0.0,0.03064,9007,2417,0.26835
04335_01325,43.35,13.25,1.0,0.20468,0.00799,0.00189,0.01265,0.0,0.0,0.04804,9014,1934,0.21456
04335_01335,43.35,13.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211,9004,0,0.0
04335_01345,43.35,13.45,1.0,0.00622,0.0,0.0,0.0,0.0,0.0,0.01411,9003,56,0.00622
04335_01355,43.35,13.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00988,9010,0,0.0
04335_01365,43.35,13.65,0.9602,0.0,0.0,0.0,0.0,0.0,0.0,0.00577,9009,0,0.0
04335_01375,43.35,13.75,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9003,0,0.0
04345_01035,43.45,10.35,0.3353,0.12321,0.0051,0.11745,0.0,0.0,0.00255,0.00299,9025,2218,0.24576
04345_01045,43.45,10.45,0.9884,0.13774,0.0069,0.04632,0.0,0.0,0.12215,0.02717,8981,1715,0.19096
04345_01055,43.45,10.55,1.0,0.22806,0.0,0.06188,0.0,0.0,0.02677,0.01377,9002,2610,0.28994
04345_01065,43.45,10.65,1.0,0.60403,0.0,0.00624,0.0,0.0,0.00045,0.04767,8978,5479,0.61027
04345_01075,43.45,10.75,1.0,0.1431,0.00823,0.01557,0.00934,0.0,0.0,0.00011,8994,1501,0.1669
04345_01085,43.45,10.85,1.0,0.1667,0.00067,0.0,0.0,0.0,0.02947,0.0,8992,1505,0.16737
04345_01095,43.45,10.95,1.0,0.58214,0.01913,0.02347,0.0,0.0,0.04516,0.0,8991,5617,0.62474
04345_01105,43.45,11.05,1.0,0.26065,0.0,0.0,0.0,0.0,0.00868,0.0,8989,2343,0.26065
04345_01115,43.45,11.15,1.0,0.128,0.0,0.02644,0.0,0.0,0.0,0.0,9000,1390,0.15444
04345_01125,43.45,11.25,1.0,0.3273,0.04844,0.08777,0.0,0.0,0.0,0.00289,9001,4172,0.46351
04345_01135,43.45,11.35,1.0,0.64189,0.00657,0.0602,0.0,0.0,0.0,0.0,8986,6368,0.70866
04345_01145,43.45,11.45,1.0,0.63821,0.01,0.1087,0.0,0.0,0.0,0.02345,8997,6810,0.75691
04345_01155,43.45,11.55,1.0,0.57539,0.03116,0.10971,0.0,0.0,0.0,0.01346,8987,6437,0.71626
04345_01165,43.45,11.65,1.0,0.4642,0.00634,0.04603,0.0,0.0,0.0,0.02958,8994,4646,0.51657
04345_01175,43.45,11.75,1.0,0.3751,0.0,0.04825,0.0,0.0,0.0,0.08371,8995,3808,0.42335
04345_01185,43.45,11.85,1.0,0.09195,0.00334,0.04325,0.0,0.0,0.0,0.01045,8994,1246,0.13854
04345_01195,43.45,11.95,1.0,0.52658,0.03981,0.03603,0.0,0.0,0.0,0.14146,8992,5417,0.60242
04345_01205,43.45,12.05,1.0,0.75996,0.0,0.02525,0.01424,0.0,0.0,0.03003,8990,7059,0.78521
04345_01215,43.45,12.15,1.0,0.42025,0.0,0.01223,0.0,0.0,0.0,0.02279,8997,3891,0.43248
04345_01225,43.45,12.25,1.0,0.2463,0.01535,0.02648,0.0,0.0,0.0,0.05117,8989,2590,0.28813
04345_01235,43.45,12.35,1.0,0.56659,0.01467,0.07148,0.0,0.0,0.0,0.08137,8996,5872,0.65274
04345_01245,43.45,12.45,1.0,0.33178,0.03492,0.14637,0.00278,0.0,0.0,0.04716,8991,4613,0.51307
04345_01255,43.45,12.55,1.0,0.50017,0.00278,0.02459,0.00033,0.0,0.0,0.05863,8989,4742,0.52754
04345_01265,43.45,12.65,1.0,0.44027,0.00734,0.00156,0.07086,0.0,0.0,0.18487,8990,4038,0.44917
04345_01275,43.45,12.75,1.0,0.58871,0.0,0.01223,0.09293,0.0,0.0,0.12561,8996,5406,0.60094
04345_01285,43.45,12.85,1.0,0.1743,0.02345,0.01112,0.00634,0.0,0.0,0.07248,8996,1879,0.20887
04345_01295,43.45,12.95,1.0,0.31554,0.02379,0.08939,0.0,0.0,0.0,0.15699,8994,3856,0.42872
04345_01305,43.45,13.05,1.0,0.14032,0.00923,0.05381,0.0,0.0,0.0,0.05793,8994,1829,0.20336
04345_01315,43.45,13.15,1.0,0.07542,0.0,0.0,0.0,0.0,0.0,0.02803,8990,678,0.07542
04345_01325,43.45,13.25,1.0,0.00211,0.0,0.0,0.0,0.0,0.0,0.01668,8993,19,0.00211
04345_01335,43.45,13.35,1.0,0.0,0.0,0.00523,0.0,0.0,0.0,0.00467,8992,47,0.00523
04345_01345,43.45,13.45,1.0,0.0,0.0,0.00144,0.0,0.0,0.0,0.0,8998,13,0.00144
04345_01355,43.45,13.55,1.0,0.00411,0.0,0.0,0.0,0.0,0.0,0.00712,8994,37,0.00411
04345_01365,43.45,13.65,0.5511,0.003,0.0,0.0,0.0,0.0,0.0,0.00478,8994,27,0.003
04355_01035,43.55,10.35,0.948,0.24443,0.00301,0.02082,0.0,0.0,0.01403,0.00356,8980,2409,0.26826
04355_01045,43.55,10.45,1.0,0.22467,0.0,0.09576,0.0,0.0,0.02603,0.00612,8991,2881,0.32043
04355_01055,43.55,10.55,1.0,0.13069,0.00602,0.02219,0.0,0.0,0.0,0.00691,8968,1425,0.1589
04355_01065,43.55,10.65,1.0,0.04699,0.0,0.03051,0.0,0.0,0.0,0.01804,8980,696,0.0775
04355_01075,43.55,10.75,1.0,0.16967,0.0,0.03683,0.0,0.0,0.0,0.0,8988,1856,0.2065
04355_01085,43.55,10.85,1.0,0.37839,0.01168,0.00278,0.0,0.0,0.0,0.00345,8988,3531,0.39285
04355_01095,43.55,10.95,1.0,0.32353,0.00201,0.01883,0.00524,0.0,0.01493,0.0,8976,3091,0.34437
04355_01105,43.55,11.05,1.0,0.11786,0.0,0.0262,0.0,0.0,0.0,0.01539,8968,1292,0.14406
04355_01115,43.55,11.15,1.0,0.13242,0.0,0.10814,0.0,0.0,0.0,0.0,8979,2160,0.24056
04355_01125,43.55,11.25,1.0,0.44878,0.00846,0.10067,0.0,0.0,0.0,0.00668,8980,5010,0.55791
04355_01135,43.55,11.35,1.0,0.51337,0.05406,0.05774,0.0,0.0,0.0,0.0,8972,5609,0.62517
04355_01145,43.55,11.45,1.0,0.50562,0.00523,0.03128,0.0,0.0,0.0,0.0354,8983,4870,0.54213
04355_01155,43.55,11.55,1.0,0.15279,0.00167,0.02641,0.0,0.0,0.0,0.0068,8973,1623,0.18087
04355_01165,43.55,11.65,1.0,0.24098,0.00279,0.03966,0.0,0.0,0.0,0.04545,8976,2544,0.28343
04355_01175,43.55,11.75,1.0,0.40294,0.03386,0.09522,0.0,0.0,0.0,0.08163,8979,4777,0.53202
04355_01185,43.55,11.85,1.0,0.19967,0.0,0.0941,0.0,0.0,0.0,0.07639,8980,2638,0.29377
04355_01195,43.55,11.95,1.0,0.65568,0.0,0.05013,0.0,0.0,0.0,0.07931,8977,6336,0.70581
04355_01205,43.55,12.05,1.0,0.24404,0.00479,0.00957,0.0,0.0,0.0,0.10888,8982,2321,0.2584
04355_01215,43.55,12.15,1.0,0.11953,0.01948,0.00512,0.0,0.0,0.0,0.0148,8985,1295,0.14413
04355_01225,43.55,12.25,1.0,0.54423,0.00156,0.00401,0.0,0.0,0.0,0.12277,8976,4935,0.5498
04355_01235,43.55,12.35,1.0,0.62728,0.0,0.03318,0.0,0.0,0.0,0.06359,8980,5931,0.66046
04355_01245,43.55,12.45,1.0,0.45376,0.0,0.03555,0.01415,0.0,0.0,0.10798,8974,4391,0.48931
04355_01255,43.55,12.55,1.0,0.46069,0.01481,0.03953,0.10267,0.0,0.0,0.20178,8980,4625,0.51503
04355_01265,43.55,12.65,1.0,0.3886,0.0,0.01615,0.01236,0.0,0.0,0.11213,8981,3635,0.40475
04355_01275,43.55,12.75,1.0,0.24468,0.0,0.0509,0.0,0.0,0.0,0.05279,8979,2654,0.29558
04355_01285,43.55,12.85,1.0,0.22906,0.0,0.01905,0.00067,0.0,0.0,0.04545,8976,2227,0.24811
04355_01295,43.55,12.95,1.0,0.11777,0.0,0.01994,0.00301,0.0,0.0,0.02028,8975,1236,0.13771
04355_01305,43.55,13.05,1.0,0.03629,0.0,0.0,0.0,0.0,0.0,0.01035,8982,326,0.03629
04355_01315,43.55,13.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01815,8981,0,0.0
04355_01325,43.55,13.25,1.0,0.00256,0.0,0.0,0.0,0.0,0.0,0.02051,8973,23,0.00256
04355_01335,43.55,13.35,1.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.01459,8979,2,0.00022
04355_01345,43.55,13.45,1.0,0.0147,0.0,0.00379,0.0,0.0,0.0,0.0,8977,166,0.01849
04355_01355,43.55,13.55,0.882,0.02763,0.01381,0.02228,0.0,0.0,0.00423,0.00613,8976,572,0.06372
04355_01365,43.55,13.65,0.1386,0.04098,0.0,0.01125,0.0,0.0,0.0,0.0,8979,469,0.05223
04365_01025,43.65,10.25,0.171,0.00056,0.01761,0.01382,0.0,0.0,0.0,0.01538,8971,287,0.03199
04365_01035,43.65,10.35,1.0,0.04193,0.10651,0.06099,0.0,0.0,0.0,0.00516,8919,1868,0.20943
04365_01045,43.65,10.45,1.0,0.00435,0.0,0.0,0.0,0.0,0.0,0.0,8972,39,0.00435
04365_01055,43.65,10.55,1.0,0.00916,0.0,0.00357,0.0,0.0,0.00637,0.01988,8954,114,0.01273
04365_01065,43.65,10.65,1.0,0.04537,0.00758,0.07993,0.0,0.0,0.0,0.00178,8970,1192,0.13288
04365_01075,43.65,10.75,1.0,0.1227,0.02363,0.1616,0.0,0.0,0.0,0.00546,8973,2763,0.30793
04365_01085,43.65,10.85,1.0,0.15961,0.00815,0.10656,0.0,0.0,0.0,0.0,8953,2456,0.27432
04365_01095,43.65,10.95,1.0,0.08435,0.0,0.03648,0.0,0.0,0.0,0.0,8963,1083,0.12083
04365_01105,43.65,11.05,1.0,0.12076,0.0,0.09099,0.0,0.0,0.0,0.00647,8968,1899,0.21175
04365_01115,43.65,11.15,1.0,0.11395,0.00625,0.04163,0.0,0.0,0.0,0.0,8960,1450,0.16183
04365_01125,43.65,11.25,1.0,0.12316,0.18758,0.11558,0.0,0.0,0.0,0.01037,8972,3825,0.42632
04365_01135,43.65,11.35,1.0,0.48683,0.09685,0.09384,0.0,0.0,0.0,0.01462,8962,6072,0.67752
04365_01145,43.65,11.45,1.0,0.23426,0.0,0.10737,0.0,0.0,0.0,0.00703,8960,3061,0.34163
04365_01155,43.65,11.55,1.0,0.29569,0.01674,0.10667,0.0,0.0,0.0,0.0771,8962,3756,0.4191
04365_01165,43.65,11.65,1.0,0.72615,0.04325,0.10009,0.03009,0.0,0.0,0.06554,8972,7801,0.86949
04365_01175,43.65,11.75,1.0,0.69162,0.02499,0.0945,0.0,0.0,0.0,0.03157,8963,7270,0.81111
04365_01185,43.65,11.85,1.0,0.44018,0.01094,0.10257,0.0,0.0,0.0,0.0356,8960,4961,0.55369
04365_01195,43.65,11.95,1.0,0.70792,0.02913,0.02768,0.01908,0.0,0.0,0.00971,8960,6852,0.76473
04365_01205,43.65,12.05,1.0,0.43654,0.01585,0.04722,0.08226,0.0,0.0,0.02958,8959,4476,0.49961
04365_01215,43.65,12.15,1.0,0.79335,0.0,0.00011,0.00312,0.0,0.0,0.00546,8967,7115,0.79346
04365_01225,43.65,12.25,1.0,0.73915,0.00167,0.0,0.0,0.0,0.0,0.04173,8963,6640,0.74082
04365_01235,43.65,12.35,1.0,0.54441,0.0,0.01328,0.0,0.0,0.0,0.08536,8962,4998,0.55769
04365_01245,43.65,12.45,1.0,0.29894,0.0,0.01562,0.0097,0.0,0.0,0.1401,8965,2820,0.31456
04365_01255,43.65,12.55,1.0,0.25518,0.01003,0.02598,0.01014,0.0,0.0,0.05797,8970,2612,0.29119
04365_01265,43.65,12.65,1.0,0.20324,0.00592,0.04319,0.00714,0.0,0.0,0.06004,8960,2261,0.25235
04365_01275,43.65,12.75,1.0,0.34665,0.05355,0.07174,0.0415,0.0,0.0,0.09729,8963,4230,0.47194
